11.86,11.07,10.37,9.63,8.49,6.97,5.20,3.11,0.41,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.72,4.01,4.77,3.67,e,e,e,e,e,e,e,e,e,2.89,4.52,4.26,5.14,7.29,10.28,11.36,12.32,13.42,14.67,15.98,17.22,18.50,19.95,21.68,24.05,26.43,28.86,32.01,38.24,41.55,44.50,47.45,50.38,53.17,56.00,58.70,61.11,63.13,64.58,66.56,69.22,72.23,75.62,79.89,85.17,91.29,94.85,98.29,101.52,104.50,107.28,109.53,111.25,112.32,112.62,110.90,107.77,103.90,99.98,97.35,94.78,92.23,89.10,84.07,79.35,75.15,71.70,69.22,67.96,66.65,65.53,64.68,63.91,64.62,65.74,67.37,69.99,72.38,75.01,77.90,81.25,86.33,91.04,95.69,99.91,102.61,104.74,106.94,109.16,111.30,114.13,115.97,117.13,117.21,113.87,110.18,105.62,100.74,96.64,92.84,89.69,87.01,84.64,82.64,80.26,76.17,70.51,64.80,59.38,53.76,48.55,44.50,41.73,38.03,33.81,29.83,28.58,30.56,31.27,30.43,29.09,26.97,24.72,22.46,20.02,15.37,11.99,9.27,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
21.39,18.31,14.29,9.55,8.00,6.83,6.49,6.73,6.42,5.90,4.97,3.99,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,6.50,10.20,13.36,17.60,21.90,24.53,28.16,31.07,33.57,35.83,37.69,39.99,42.72,45.88,49.51,50.87,51.96,52.80,53.48,56.26,59.34,61.30,61.73,61.26,60.73,60.33,60.00,59.61,60.77,63.18,65.26,65.89,64.89,62.68,59.79,56.41,52.54,50.64,44.89,39.34,38.24,36.92,35.43,34.35,34.71,39.42,41.69,43.04,44.04,45.20,46.05,46.74,47.36,47.97,48.51,48.74,49.10,49.88,51.51,55.86,58.84,60.39,60.93,61.39,61.51,61.33,60.90,60.20,59.64,58.97,58.13,57.12,56.12,55.06,54.01,53.00,52.00,50.93,49.61,47.90,45.58,42.62,41.26,41.00,41.02,41.33,41.63,41.94,42.09,41.40,39.44,36.62,33.66,31.65,27.45,21.57,14.95,8.66,5.03,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
27.10,23.85,19.67,14.63,9.69,7.85,7.57,7.90,7.69,6.95,6.15,5.41,4.83,3.85,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,9.09,13.54,18.33,22.23,26.01,29.39,32.11,34.09,35.74,37.52,39.29,41.04,42.85,43.56,44.15,44.58,44.82,45.73,46.75,47.37,47.48,47.50,50.64,53.33,55.06,55.91,57.61,59.62,61.34,62.20,61.24,58.59,55.56,51.64,44.83,43.06,40.21,37.48,36.39,35.17,33.78,32.50,32.11,35.05,38.14,40.35,41.71,42.52,43.17,43.80,44.42,45.05,45.73,46.11,46.61,47.39,48.47,50.95,53.72,56.30,58.24,58.56,58.75,58.76,58.58,58.18,57.66,57.04,56.23,55.08,53.93,52.82,51.71,50.51,48.87,47.24,45.53,43.69,41.67,39.50,38.33,38.19,38.92,39.58,40.27,40.73,40.76,40.12,38.03,35.18,31.79,28.11,22.43,16.58,11.00,6.05,2.52,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
32.28,28.68,24.17,18.85,12.00,9.22,8.63,9.04,8.91,7.87,6.84,5.93,5.18,4.45,3.61,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,9.51,14.14,18.37,22.72,26.61,29.69,31.84,33.51,34.89,36.03,36.96,37.71,38.06,38.38,38.58,38.57,38.42,38.20,38.01,37.96,38.34,42.68,46.33,48.90,50.91,53.94,55.82,56.91,57.25,55.30,52.12,49.22,45.88,39.45,37.91,36.73,35.60,34.51,33.37,32.06,30.58,29.51,30.99,34.01,36.61,38.45,39.53,40.12,40.74,41.42,42.15,42.92,43.46,44.11,44.95,45.96,47.95,50.73,53.62,55.80,56.06,56.28,56.39,56.36,56.17,55.71,55.12,54.32,53.15,51.68,50.16,48.65,47.14,45.16,43.28,41.38,39.43,37.49,35.78,34.94,35.17,36.50,37.37,38.30,38.88,38.90,38.28,36.30,33.65,30.00,24.60,17.90,12.07,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
36.74,32.58,27.50,21.92,15.12,11.04,9.67,10.14,10.05,8.61,6.89,5.26,4.05,3.97,3.51,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,5.51,9.13,12.44,17.93,22.39,26.02,28.94,30.91,32.05,33.01,33.88,34.59,34.98,35.32,35.51,35.51,35.35,34.98,34.71,34.73,35.25,37.57,39.34,41.11,44.21,49.60,51.69,51.81,50.65,46.34,42.49,40.11,38.82,37.17,35.97,34.81,33.68,32.60,31.51,30.25,28.57,26.91,27.35,29.12,31.47,33.97,36.14,36.84,37.52,38.32,39.27,40.05,40.79,41.58,42.59,44.14,47.45,50.54,52.78,53.70,54.00,54.20,54.29,54.27,54.18,53.82,53.21,52.38,51.36,49.36,46.92,44.56,42.62,40.68,38.97,37.14,35.11,32.98,31.24,30.93,31.87,33.63,34.55,35.52,36.20,36.35,35.73,34.13,32.01,28.31,21.13,14.00,8.19,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
38.89,34.54,28.81,23.00,17.36,13.50,11.81,11.68,11.18,8.82,5.93,3.50,2.52,2.52,2.34,2.01,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,5.29,7.66,12.10,16.18,20.18,24.04,26.17,27.70,29.07,30.31,31.17,31.87,32.28,32.45,32.44,32.29,31.73,31.26,31.32,32.85,35.04,36.75,38.19,39.99,42.85,43.98,43.92,43.00,40.50,38.31,36.82,35.90,34.98,34.00,32.90,31.68,30.32,28.55,26.91,25.37,24.22,24.44,25.88,27.88,30.10,32.21,33.38,34.42,35.44,36.45,37.18,37.81,38.67,39.94,41.78,44.73,47.84,50.37,51.65,51.96,52.09,52.14,52.17,52.14,51.84,51.00,49.62,47.76,45.05,42.55,40.34,38.43,36.67,34.99,33.19,31.29,29.47,28.04,27.91,28.91,30.65,31.79,32.74,33.39,33.63,33.01,30.98,27.77,23.28,17.32,11.62,6.75,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
40.03,35.56,29.21,22.96,18.78,15.56,13.73,12.94,11.96,8.94,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,3.74,6.96,10.36,14.14,18.12,20.39,22.56,24.58,26.27,27.33,28.24,28.69,28.79,28.72,28.47,27.70,27.18,27.68,30.76,33.17,34.92,36.05,36.63,37.17,37.45,37.32,36.75,35.98,35.22,34.42,33.57,32.69,31.63,30.41,29.02,27.42,25.19,23.32,22.00,21.37,21.61,22.90,24.61,26.52,28.45,30.02,31.37,32.57,33.61,34.27,34.75,35.59,36.96,38.94,41.37,44.16,46.67,48.21,48.68,48.84,48.88,48.91,48.89,48.59,47.57,45.82,43.42,40.45,38.11,36.16,34.39,32.88,31.28,29.56,27.81,26.26,25.03,24.99,25.98,27.62,28.83,29.60,30.06,30.12,29.10,26.35,22.24,17.39,12.79,8.64,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
39.65,35.08,28.22,21.03,18.62,16.47,14.74,13.36,11.93,9.01,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.43,3.82,6.20,8.44,10.53,12.90,16.16,19.11,21.34,22.60,23.42,23.77,23.75,23.47,22.87,21.83,21.69,23.54,29.18,31.89,33.26,33.91,34.40,34.94,35.04,34.76,34.20,33.42,32.70,31.95,31.12,30.15,28.39,26.58,24.85,23.23,21.29,19.71,18.62,18.17,18.70,19.94,21.55,23.39,25.33,26.94,28.37,29.65,30.73,31.23,31.65,32.26,33.30,35.18,37.33,39.14,40.52,41.46,42.48,42.92,43.01,42.90,42.84,42.39,41.40,39.89,37.98,35.89,33.94,32.14,30.53,29.42,28.09,26.57,24.93,23.39,22.02,21.99,22.99,24.47,25.34,25.66,25.54,24.80,22.46,18.59,14.59,10.67,6.71,3.68,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
36.77,31.81,25.48,19.34,17.33,15.45,13.81,12.33,10.72,7.45,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,4.39,5.98,8.41,10.59,12.69,14.67,16.31,17.78,18.76,19.13,18.84,18.29,18.02,18.90,21.52,26.66,30.04,31.59,31.98,32.26,32.58,32.54,32.18,31.52,30.53,29.55,28.54,27.43,26.03,23.99,22.05,20.35,18.95,17.68,16.51,15.68,15.45,16.39,17.66,19.09,20.63,22.20,23.71,25.14,26.41,27.43,27.93,28.37,28.93,29.82,31.35,33.49,35.17,36.32,37.03,37.90,38.26,38.32,38.19,38.00,37.35,36.25,34.81,33.25,31.83,30.38,28.98,27.67,26.63,25.31,23.81,22.22,20.74,19.38,19.27,19.91,20.54,21.10,20.89,19.94,18.07,14.28,10.62,7.78,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
32.43,27.32,22.10,17.72,15.61,13.72,12.05,10.45,8.45,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,6.35,7.80,9.85,12.05,13.73,14.61,14.53,14.23,14.90,16.71,19.63,23.34,27.23,29.09,29.41,29.50,29.60,29.48,29.08,28.34,27.15,25.85,24.53,23.10,21.25,19.21,17.38,15.87,14.77,14.16,13.41,12.90,12.97,14.30,15.60,16.85,18.03,19.15,20.51,21.87,23.07,24.00,24.53,25.01,25.62,26.45,27.65,29.81,31.60,32.83,33.45,33.96,34.15,34.15,34.01,33.69,32.87,31.68,30.32,29.05,28.14,27.18,26.19,25.18,24.09,22.69,21.16,19.61,18.22,16.90,16.67,16.74,16.18,16.34,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
25.30,21.88,18.71,16.05,13.79,11.95,9.75,6.88,3.11,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.16,3.07,5.37,7.39,8.75,9.73,10.60,10.85,11.46,12.60,14.51,17.77,20.65,22.47,23.30,23.43,23.68,23.67,23.39,22.82,21.87,20.57,19.23,17.81,16.01,14.57,13.26,12.09,11.13,10.63,10.13,10.11,10.82,12.24,13.47,14.59,15.60,16.47,17.69,18.82,19.82,20.61,21.09,21.61,22.31,23.32,24.82,26.50,28.09,29.34,30.00,30.31,30.44,30.40,30.17,29.74,29.08,28.21,27.21,26.24,25.43,24.60,23.70,22.68,21.54,20.14,18.68,17.24,15.85,14.59,14.12,13.37,11.17,10.38,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
20.05,17.88,15.81,13.83,11.33,8.84,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,5.45,6.84,7.13,7.69,8.56,9.84,11.78,13.34,14.79,15.82,15.92,16.08,16.15,16.06,15.72,14.99,14.13,13.05,11.87,10.92,9.69,8.64,7.98,7.80,7.37,7.26,7.75,8.85,10.14,11.24,12.18,13.03,13.83,14.90,15.78,16.53,17.19,17.65,18.27,19.10,20.20,21.71,23.12,24.62,25.89,26.63,26.89,27.03,26.97,26.68,26.28,25.69,24.96,24.14,23.35,22.58,21.81,20.97,19.99,18.78,17.48,16.18,14.88,13.49,12.24,11.19,9.57,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
16.06,14.84,13.23,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,7.58,7.59,7.51,7.65,7.79,7.72,7.16,7.00,e,e,e,e,e,e,e,e,4.70,5.69,7.01,8.01,8.95,9.70,10.38,11.23,12.15,12.74,13.23,13.76,14.22,15.00,15.97,17.10,18.41,19.72,21.18,22.47,23.30,23.62,23.81,23.76,23.45,23.14,22.57,21.86,21.11,20.42,19.64,18.87,18.06,17.16,15.85,14.72,13.64,12.48,11.09,9.84,7.97,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
12.81,11.69,9.72,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,3.71,4.27,3.89,4.12,4.37,4.12,2.82,2.73,e,e,e,e,e,e,e,e,2.61,3.79,5.04,6.09,7.04,7.78,8.47,9.32,9.89,10.28,10.58,10.87,11.24,12.00,12.97,14.09,15.35,16.66,17.83,18.85,19.74,20.35,20.62,20.59,20.33,20.07,19.59,18.95,18.25,17.61,16.69,15.76,14.85,13.92,12.76,11.54,10.25,8.90,7.45,6.06,4.17,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
8.56,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,3.10,4.26,5.17,5.96,6.75,7.67,8.06,8.34,8.55,8.74,9.10,9.74,10.55,11.48,12.48,13.45,14.29,15.18,16.32,17.19,17.59,17.63,17.41,17.18,16.71,16.11,15.43,14.74,13.74,12.61,11.39,10.08,8.45,7.13,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
3.19,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.21,2.51,3.36,4.26,5.26,6.33,6.72,7.00,7.23,7.48,7.93,8.35,8.82,9.32,9.83,10.08,10.52,11.46,13.08,14.14,14.74,14.90,14.73,14.50,13.94,13.33,12.64,11.81,10.81,9.40,7.65,5.56,2.74,1.31,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.82,3.92,5.04,5.39,5.66,5.94,6.31,6.73,7.27,7.87,8.45,8.83,9.00,9.34,9.96,10.89,11.44,11.92,12.12,11.99,11.71,10.87,9.81,8.55,6.99,5.93,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.59,3.75,4.06,4.35,4.72,5.21,5.68,6.35,7.08,7.73,8.00,8.18,8.50,8.92,9.35,9.27,9.39,9.37,9.10,8.70,7.29,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.25,2.40,2.72,3.11,3.61,4.22,4.93,5.68,6.42,7.00,7.18,7.40,7.77,8.29,8.87,8.10,7.42,6.70,5.93,5.29,2.77,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.62,2.17,2.79,3.50,4.27,5.01,5.66,6.16,6.35,6.65,7.18,7.75,8.12,7.11,5.91,4.75,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.08,2.86,3.62,4.33,4.90,5.29,5.54,5.98,6.70,7.28,7.24,6.16,4.62,3.15,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
