e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.23,2.35,2.52,2.69,3.20,3.74,4.29,4.86,5.35,5.88,6.44,7.02,7.57,8.03,8.35,8.60,8.88,9.11,9.31,9.45,9.53,9.61,9.62,9.62,9.62,9.62,9.58,9.54,9.48,9.36,9.31,9.19,9.09,9.07,9.15,9.20,9.20,9.14,9.06,8.94,8.80,8.68,8.65,8.72,8.86,8.99,9.11,9.27,9.42,9.56,9.68,9.79,10.18,10.62,11.12,11.59,11.69,11.57,11.33,11.02,10.71,10.43,10.18,9.93,9.70,9.62,9.54,9.49,9.48,9.46,9.56,9.69,9.91,10.28,11.32,11.90,12.25,12.56,12.87,13.11,13.04,12.83,12.95,13.28,13.59,13.92,14.34,15.39,16.48,17.48,18.36,19.18,19.61,19.87,20.11,20.44,20.51,20.52,20.49,20.41,20.28,20.29,20.28,20.27,20.40,20.55,21.16,22.03,22.95,23.67,24.35,25.15,26.11,27.14,27.96,28.71,29.38,29.94,30.42,31.02,31.65,32.29,33.05,33.82,34.59,35.36,36.13,36.91,37.69,38.45,39.15,39.92,40.80,41.74,42.73,43.67,44.71,45.67,46.53,47.34,48.08,49.52,51.74,54.55,56.62,57.75,58.99,60.71,63.08,65.80,69.00,72.59,76.41,78.98,78.98,78.16,77.58,78.15,79.50,82.28,85.95,89.45,92.23,95.96,99.97,103.68,106.56,109.35,112.27,115.20,117.67,117.62,117.41,117.35,117.49,117.29,117.34,117.96,119.57,123.23,128.24,132.12,134.86,137.24
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.26,1.80,2.35,2.89,3.43,3.99,4.61,5.15,5.69,6.23,6.77,7.30,7.64,7.90,8.14,8.37,8.60,8.83,9.00,9.08,9.16,9.17,9.17,9.17,9.17,9.17,9.13,9.05,8.98,8.98,8.86,8.74,8.69,8.77,8.78,8.77,8.75,8.68,8.60,8.48,8.39,8.39,8.47,8.61,8.77,8.92,9.07,9.23,9.33,9.44,9.59,9.74,10.12,10.60,11.06,11.06,10.94,10.70,10.39,10.09,9.86,9.68,9.52,9.38,9.31,9.24,9.24,9.32,9.40,9.54,9.70,10.06,10.88,12.35,13.04,13.40,13.71,14.01,14.05,13.79,13.40,13.24,13.37,13.53,13.71,13.99,14.75,15.50,16.27,17.08,17.84,18.48,18.88,19.17,19.55,19.71,19.76,19.73,19.66,19.58,19.64,19.68,19.70,19.79,19.96,20.86,22.02,22.95,23.72,24.38,25.23,26.31,27.39,28.34,29.31,30.16,30.63,31.02,31.46,31.89,32.31,32.92,33.65,34.41,35.17,35.94,36.71,37.43,38.13,38.83,39.60,40.38,41.19,42.04,42.91,43.90,44.96,46.05,47.13,48.29,50.34,53.14,56.33,58.27,59.42,60.73,62.51,64.82,67.24,70.14,73.41,76.78,77.97,77.22,76.10,75.66,76.98,78.46,81.70,86.27,90.98,94.08,97.32,101.07,105.35,108.56,111.42,113.91,115.59,115.35,114.53,113.90,113.47,113.16,112.80,113.15,114.91,118.25,122.43,127.87,131.87,134.22,135.45
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.01,1.56,2.15,2.70,3.24,3.79,4.35,4.89,5.43,6.00,6.55,6.88,7.15,7.42,7.69,7.92,8.15,8.39,8.56,8.63,8.71,8.73,8.73,8.73,8.73,8.73,8.68,8.62,8.59,8.54,8.45,8.36,8.31,8.38,8.35,8.33,8.32,8.30,8.22,8.16,8.13,8.14,8.27,8.42,8.57,8.72,8.82,8.97,9.11,9.23,9.33,9.49,9.75,10.05,10.30,10.41,10.34,10.15,9.91,9.70,9.52,9.32,9.16,9.07,9.15,9.23,9.31,9.38,9.46,9.61,9.76,10.32,11.77,13.40,14.16,14.55,14.85,15.11,14.89,14.49,14.07,13.75,13.84,13.97,14.23,14.68,15.19,15.42,15.60,15.91,16.58,17.25,17.81,18.29,18.72,18.98,19.09,19.14,19.15,19.07,19.17,19.28,19.43,19.72,20.18,20.92,21.89,22.95,23.72,24.54,25.48,26.57,27.65,28.64,29.63,30.52,31.14,31.58,32.04,32.47,32.87,33.38,33.89,34.43,35.02,35.69,36.46,37.18,37.89,38.64,39.36,40.16,41.00,41.90,43.06,44.27,45.47,46.64,47.77,48.93,51.39,54.73,58.33,60.47,62.18,63.87,65.71,67.77,69.63,72.15,74.89,77.12,76.09,74.90,74.28,74.61,76.13,78.10,81.88,86.84,91.55,94.51,97.53,101.21,105.74,109.59,111.45,112.43,112.80,112.36,111.39,110.37,109.58,109.28,109.37,111.45,114.52,118.08,122.35,127.76,131.66,133.48,133.17
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.78,1.33,1.93,2.47,3.01,3.55,4.10,4.66,5.21,5.74,6.22,6.45,6.68,6.94,7.21,7.44,7.67,7.91,8.09,8.19,8.26,8.28,8.28,8.28,8.28,8.30,8.26,8.20,8.18,8.13,8.05,7.98,7.92,7.97,7.93,7.91,7.91,7.91,7.86,7.84,7.86,7.92,8.07,8.23,8.37,8.49,8.60,8.75,8.89,9.00,9.08,9.21,9.39,9.59,9.76,9.89,9.85,9.71,9.53,9.35,9.17,9.01,8.92,8.97,9.13,9.28,9.40,9.47,9.53,9.65,9.79,10.60,12.82,14.40,15.24,15.70,15.97,16.04,15.66,15.19,14.74,14.33,14.39,14.60,14.97,15.50,15.96,15.96,15.86,15.87,16.24,16.62,17.01,17.45,17.96,18.27,18.43,18.52,18.60,18.69,18.87,19.09,19.36,19.77,20.61,21.28,22.00,22.95,23.77,24.69,25.70,26.75,27.81,28.82,29.81,30.71,31.40,31.94,32.47,32.96,33.37,33.81,34.23,34.67,35.16,35.75,36.45,37.10,37.75,38.45,39.14,39.99,40.95,42.02,43.33,44.64,45.91,47.13,48.31,49.88,53.07,56.88,60.43,62.82,64.97,66.88,68.62,70.35,71.87,73.90,75.62,76.01,73.87,72.67,72.57,73.61,75.70,78.05,82.18,87.27,91.60,94.69,97.80,101.47,105.86,109.59,110.39,110.13,109.45,108.57,107.50,106.31,105.53,105.76,107.26,110.64,114.51,118.32,122.58,127.56,130.99,132.11,130.52
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.59,1.13,1.68,2.22,2.76,3.30,3.84,4.46,5.02,5.46,5.77,6.00,6.23,6.47,6.70,6.93,7.16,7.40,7.60,7.74,7.82,7.83,7.83,7.83,7.83,7.90,7.88,7.80,7.73,7.73,7.67,7.59,7.53,7.53,7.53,7.53,7.53,7.53,7.52,7.52,7.58,7.73,7.88,8.04,8.15,8.25,8.40,8.55,8.66,8.74,8.82,8.90,9.04,9.23,9.43,9.52,9.46,9.38,9.26,9.03,8.80,8.72,8.82,9.10,9.26,9.41,9.53,9.59,9.59,9.67,9.79,10.89,14.03,15.36,16.28,16.85,17.08,16.79,16.36,15.90,15.43,14.97,15.03,15.40,15.93,16.47,17.08,17.15,17.07,16.99,16.87,16.62,16.49,16.65,17.25,17.56,17.76,17.88,18.00,18.44,18.76,19.11,19.50,19.96,21.27,21.95,22.37,22.96,23.88,24.86,25.86,26.87,27.88,28.89,29.85,30.71,31.40,32.09,32.77,33.36,33.81,34.20,34.65,35.11,35.60,36.14,36.69,37.19,37.69,38.25,38.95,39.87,41.04,42.40,43.71,45.03,46.29,47.53,48.76,51.17,55.40,59.62,62.64,65.32,67.81,69.76,71.21,72.55,73.94,75.38,75.58,73.39,71.30,70.52,70.99,72.68,75.70,78.30,82.58,87.56,91.10,94.62,98.14,101.84,105.70,108.55,108.22,106.98,105.53,103.96,102.84,101.71,101.33,102.61,106.52,110.73,114.93,119.00,123.11,127.26,129.83,130.10,127.48
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.88,1.42,2.00,2.56,3.10,3.64,4.22,4.66,5.00,5.26,5.49,5.73,5.98,6.25,6.48,6.71,6.94,7.15,7.30,7.42,7.41,7.39,7.39,7.39,7.46,7.44,7.38,7.34,7.30,7.23,7.19,7.20,7.20,7.20,7.20,7.19,7.15,7.19,7.23,7.34,7.53,7.64,7.79,7.92,8.05,8.21,8.32,8.41,8.49,8.57,8.64,8.74,8.89,9.06,9.13,9.12,9.06,8.96,8.77,8.63,8.70,8.93,9.23,9.43,9.56,9.66,9.72,9.72,9.79,9.86,10.91,14.13,16.13,17.34,17.88,17.86,17.46,17.04,16.60,16.10,15.50,15.63,16.14,16.80,17.43,18.05,18.31,18.35,18.25,18.10,17.81,17.53,17.40,17.56,17.68,18.12,18.66,19.10,19.25,19.37,19.52,19.85,20.72,22.48,23.30,23.65,24.05,24.38,25.05,25.94,26.94,27.94,28.91,29.79,30.59,31.28,31.98,32.67,33.33,33.93,34.50,35.05,35.56,36.04,36.58,37.08,37.58,38.09,38.59,39.14,40.08,41.37,42.95,44.54,46.00,47.25,48.41,49.74,53.53,58.20,62.43,65.39,67.96,69.66,71.17,72.68,74.18,74.72,74.70,73.63,71.15,69.62,69.42,70.35,72.33,75.46,78.44,82.48,87.07,91.05,95.29,98.93,102.25,105.23,105.91,104.62,102.97,101.49,100.28,99.40,99.39,100.47,102.80,107.12,111.62,116.00,120.17,124.22,126.92,127.47,125.94,122.82
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.65,1.19,1.78,2.35,2.89,3.43,3.93,4.28,4.54,4.77,5.01,5.24,5.50,5.78,6.01,6.24,6.47,6.68,6.85,7.01,6.98,6.94,6.94,6.94,7.01,7.00,6.96,6.94,6.86,6.81,6.81,6.86,6.86,6.86,6.86,6.85,6.79,6.88,6.97,7.11,7.32,7.41,7.55,7.71,7.86,8.00,8.08,8.16,8.23,8.31,8.37,8.44,8.54,8.67,8.75,8.78,8.74,8.65,8.54,8.58,8.80,9.09,9.36,9.60,9.71,9.78,9.87,10.10,10.50,11.02,12.43,15.63,17.70,18.67,18.88,18.59,18.13,17.70,17.23,16.66,15.97,16.19,16.81,17.57,18.28,18.99,19.65,19.96,19.90,19.75,19.36,18.84,18.37,18.17,18.11,18.69,19.57,20.38,20.32,20.26,20.29,20.66,21.90,23.84,24.72,25.01,25.25,25.12,25.47,26.12,26.98,27.96,28.87,29.70,30.46,31.16,31.85,32.55,33.24,33.94,34.63,35.28,35.86,36.40,36.96,37.44,37.95,38.46,38.94,39.44,40.54,42.04,43.79,45.57,47.20,48.69,50.18,51.89,56.29,61.08,65.17,67.92,70.06,71.14,72.34,73.75,74.77,74.48,73.42,71.67,69.38,68.25,68.61,70.03,72.31,75.46,78.74,82.78,87.29,91.58,96.02,99.47,102.19,104.13,103.26,101.29,99.36,97.92,97.17,96.88,98.00,100.31,103.46,107.89,112.53,117.11,121.41,125.05,125.76,124.51,121.97,119.02
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.46,1.00,1.55,2.09,2.63,3.17,3.57,3.86,4.10,4.33,4.56,4.79,5.03,5.27,5.50,5.73,5.96,6.19,6.41,6.56,6.53,6.49,6.49,6.49,6.56,6.59,6.56,6.49,6.41,6.43,6.47,6.48,6.48,6.48,6.48,6.48,6.47,6.61,6.75,6.90,7.06,7.21,7.36,7.52,7.66,7.74,7.82,7.90,7.98,8.05,8.06,8.12,8.20,8.29,8.37,8.44,8.42,8.36,8.34,8.72,9.05,9.31,9.49,9.72,9.83,9.88,10.06,10.93,12.24,14.11,16.63,19.77,20.69,20.46,19.84,19.29,18.83,18.32,17.72,17.05,16.35,16.67,17.35,18.16,18.94,19.89,21.34,22.18,22.20,22.05,21.39,20.43,19.54,19.19,18.99,19.49,20.52,21.72,21.71,21.54,21.63,22.25,23.74,25.42,26.16,26.38,26.52,26.24,26.29,26.53,26.97,27.91,28.72,29.54,30.33,31.03,31.72,32.42,33.11,33.81,34.50,35.19,35.90,36.60,37.21,37.75,38.24,38.73,39.27,39.87,41.40,43.25,45.13,46.91,48.72,50.92,53.44,56.04,59.60,64.00,67.78,69.99,71.19,72.10,73.28,74.27,73.61,72.60,71.38,69.95,68.36,67.33,68.16,70.13,72.81,75.91,79.31,83.85,88.86,93.05,96.76,99.54,101.30,101.93,100.82,98.64,96.59,95.22,94.96,95.86,97.92,100.90,104.47,108.75,113.36,118.16,122.71,125.32,123.16,120.69,118.67,116.95
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.30,1.86,2.39,2.81,3.11,3.37,3.60,3.83,4.06,4.29,4.55,4.81,5.04,5.27,5.50,5.73,5.96,6.11,6.08,6.04,6.04,6.04,6.12,6.14,6.12,6.04,6.05,6.10,6.13,6.10,6.10,6.10,6.12,6.16,6.20,6.35,6.50,6.67,6.86,7.02,7.17,7.30,7.42,7.54,7.62,7.67,7.72,7.80,7.80,7.82,7.88,7.96,8.03,8.14,8.26,8.39,8.55,8.96,9.34,9.66,9.97,10.79,11.68,12.44,13.17,14.29,16.07,18.07,20.29,22.80,23.53,23.15,22.12,20.80,19.51,18.79,18.13,17.44,16.79,17.16,17.84,18.61,19.36,20.92,22.95,24.53,25.29,25.29,24.71,23.64,22.37,21.32,20.54,20.93,22.02,23.25,23.09,22.87,23.14,24.04,25.54,27.05,27.64,27.70,27.64,27.33,27.32,27.47,27.80,28.53,29.22,29.92,30.56,31.10,31.68,32.34,33.04,33.73,34.43,35.12,35.84,36.55,37.21,37.87,38.45,38.99,39.56,40.61,42.33,44.27,46.18,48.04,50.55,53.35,56.30,59.27,62.87,66.61,69.48,70.91,71.84,72.64,73.28,73.46,72.45,71.27,69.87,68.40,67.06,66.69,67.97,70.23,73.08,76.25,79.92,84.65,89.60,93.31,95.93,97.55,98.27,98.09,96.11,94.40,93.17,92.61,93.05,95.13,98.18,101.79,105.60,110.05,115.22,120.10,123.58,123.03,120.50,118.19,116.43,115.00
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.05,1.62,2.11,2.41,2.64,2.87,3.10,3.33,3.56,3.80,4.07,4.35,4.58,4.81,5.04,5.27,5.50,5.66,5.64,5.61,5.60,5.60,5.67,5.70,5.68,5.63,5.71,5.78,5.79,5.76,5.82,5.86,5.92,5.99,6.04,6.17,6.30,6.46,6.65,6.81,6.96,7.09,7.18,7.33,7.41,7.44,7.47,7.54,7.61,7.67,7.74,7.83,7.89,8.02,8.26,8.57,8.89,9.26,9.77,10.36,11.01,12.43,14.06,15.57,16.87,18.16,20.14,21.94,23.67,25.54,26.35,26.12,24.93,22.93,20.62,19.37,18.52,17.85,17.23,17.61,18.25,18.96,19.69,21.87,24.43,26.76,28.44,28.88,28.43,27.26,25.63,23.88,22.60,22.86,23.84,24.77,24.46,24.21,24.63,25.76,27.29,28.74,29.23,29.10,28.79,28.43,28.41,28.61,29.01,29.69,30.11,30.52,30.95,31.36,31.81,32.40,33.04,33.69,34.35,35.04,35.74,36.43,37.13,37.90,38.58,39.19,39.82,41.34,43.17,45.09,47.02,48.95,52.29,55.67,58.95,62.22,65.92,68.85,70.70,71.46,72.20,72.80,72.85,72.30,71.29,70.00,68.45,66.88,65.66,66.17,67.89,70.36,73.30,76.56,80.37,85.04,89.72,92.98,94.42,94.83,94.58,93.81,91.30,90.19,89.91,90.35,91.63,94.84,98.71,102.79,106.75,111.55,117.16,121.72,123.64,120.10,117.76,115.95,114.43,113.04
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.86,1.34,1.71,1.96,2.19,2.42,2.65,2.89,3.12,3.35,3.59,3.83,4.07,4.30,4.53,4.76,4.99,5.21,5.24,5.20,5.15,5.15,5.22,5.25,5.26,5.31,5.39,5.42,5.47,5.61,5.91,6.11,6.24,6.28,6.24,6.27,6.30,6.34,6.40,6.55,6.71,6.85,6.98,7.08,7.16,7.19,7.21,7.29,7.66,7.98,8.21,8.33,8.35,8.43,8.64,8.97,9.34,9.66,10.72,12.16,13.64,15.15,16.81,18.46,20.05,21.59,23.14,24.81,26.56,28.29,29.25,29.27,28.36,26.44,23.14,20.45,18.93,18.30,17.68,17.92,18.44,19.08,19.85,22.48,25.52,28.50,31.10,32.77,32.41,30.93,28.88,26.88,25.75,25.92,26.26,26.11,25.80,25.51,25.91,27.10,28.87,30.57,31.08,30.76,30.11,29.56,29.49,29.91,30.78,32.11,31.68,31.41,31.56,32.07,32.47,32.86,33.28,33.74,34.25,34.92,35.61,36.31,37.00,37.77,38.48,39.18,39.96,41.73,43.58,45.48,47.41,49.34,53.45,57.49,61.25,64.96,68.32,70.11,71.06,71.73,72.03,72.06,71.78,71.14,70.08,68.51,66.85,65.28,64.12,65.87,67.97,70.53,73.56,76.87,80.21,84.22,88.40,91.77,91.99,91.43,90.50,89.46,88.14,87.49,87.79,89.15,91.67,95.75,99.89,103.92,107.87,113.35,118.44,121.45,121.37,117.24,114.87,113.41,112.32,110.93
