119.83,119.87,118.21,115.44,111.90,107.11,101.02,95.70,91.71,89.01,88.99,89.82,90.99,92.01,91.50,89.78,87.37,84.57,81.78,77.98,74.08,71.01,69.84,69.07,67.86,66.50,65.14,63.37,61.08,58.02,54.31,50.48,48.34,46.31,45.24,46.01,47.67,49.52,51.56,53.91,57.06,61.35,66.66,71.75,74.70,76.36,77.04,77.02,76.43,74.41,71.35,65.79,58.27,51.28,46.81,42.70,39.40,37.48,35.72,35.02,35.55,37.14,38.76,41.91,46.09,50.48,53.91,57.43,60.19,62.44,64.17,63.63,62.52,61.23,59.52,56.52,52.46,49.25,46.71,44.55,44.74,44.77,45.47,47.14,49.17,52.42,56.09,60.11,64.68,69.27,72.76,75.90,79.20,81.58,83.13,84.12,84.66,84.77,82.70,77.88,72.60,69.71,70.47,73.62,77.86,82.48,87.43,89.37,90.12,90.16,89.66,88.84,87.70,86.49,85.43,84.83,84.86,85.04,85.64,87.92,91.12,95.85,101.20,105.94,110.91,115.83,120.28,124.11,127.76,131.50,135.42,139.17,142.07,144.74,147.52,150.17,152.55,155.52,157.89,160.61,164.04,168.19,171.91,177.33,182.98,186.64,190.11,193.73,197.22,200.22,201.68,204.68,208.57,212.80,216.54,219.97,224.12,228.24,231.72,235.62,239.44,241.77,242.45,242.75,242.06,240.75,238.33,234.17,228.88,222.42,216.57,212.26,208.31,205.29,203.44,202.27,200.62,197.87,195.69,195.11,196.69,197.01,195.19,191.92,187.43,181.50,177.23,173.66,170.14,165.91,162.34,157.59,152.24,146.86,142.36,137.67,132.31,126.76,122.32,118.97,115.91,113.15,110.75,108.74,106.86,105.34,104.56,105.56,108.05,110.87,113.38,114.95,115.35,113.46,109.89,105.10,98.94,93.06,89.26,86.93,83.43,80.61,77.65,75.04,73.31,72.56,74.80,77.86,80.72,83.49,85.95,88.57,91.85,96.45,100.96,104.91,108.73,112.84,117.90,119.36,116.20,109.55,103.11,98.30,93.50,88.39,82.92,78.85,77.39,76.61,75.65,75.13,74.00,72.02,69.90,68.87
120.35,120.51,118.91,116.05,112.35,108.20,101.56,95.72,91.46,88.52,86.97,87.16,88.03,88.46,88.03,87.09,85.51,83.32,80.74,77.10,73.04,69.49,67.62,66.45,65.01,63.75,62.91,62.07,60.51,58.11,54.97,51.35,48.76,46.21,44.50,44.47,46.29,48.22,50.23,52.48,55.76,59.51,64.63,69.82,72.84,73.85,74.18,74.09,73.72,72.49,69.98,64.97,57.96,51.13,45.75,41.50,38.40,36.39,34.50,34.48,35.70,37.63,39.29,43.34,47.82,51.95,55.12,58.39,60.74,62.26,62.98,62.01,60.83,59.41,57.48,54.31,50.83,47.90,45.43,43.28,43.40,44.04,45.37,47.31,49.28,52.68,56.27,60.16,64.95,69.51,72.82,75.19,76.92,78.13,78.99,79.62,80.08,80.35,77.81,73.71,69.74,67.82,69.30,72.33,76.11,80.20,84.51,86.16,86.80,86.76,86.06,85.48,84.83,84.03,83.06,82.48,82.36,83.14,85.03,88.17,92.19,97.04,102.20,107.04,112.02,116.97,121.43,125.22,128.81,132.17,135.65,139.03,141.69,145.12,148.10,150.89,153.78,156.99,159.66,162.68,166.33,170.38,173.73,177.31,180.71,183.31,185.69,189.37,193.17,196.32,198.58,202.36,206.87,211.79,216.88,221.03,225.30,229.30,232.59,235.03,237.78,239.97,241.26,241.72,242.10,241.82,240.08,235.99,231.13,225.85,220.62,215.96,213.04,211.02,209.96,209.25,207.46,203.99,201.48,200.61,201.56,201.36,198.57,194.47,189.63,184.12,179.51,174.83,169.65,163.63,159.97,155.21,150.11,145.24,140.76,136.39,132.10,128.00,124.26,120.61,117.56,114.95,112.61,110.40,108.49,107.06,106.45,107.69,110.28,113.15,115.69,117.23,116.33,113.67,109.70,104.75,98.54,92.57,88.95,87.36,85.62,83.20,80.35,77.61,75.52,74.24,75.72,78.29,81.08,83.94,86.70,89.72,93.39,98.22,103.13,107.69,112.20,116.83,121.25,120.94,116.02,108.25,102.00,96.91,92.05,87.25,82.52,79.61,78.62,78.19,77.71,77.52,77.01,75.40,73.18,71.39
120.41,120.76,119.34,116.58,112.98,109.65,102.98,96.80,92.08,88.67,85.77,84.92,84.92,84.50,83.93,83.60,82.90,81.50,79.20,76.01,72.14,68.37,65.80,64.08,62.34,60.95,60.19,59.98,59.00,57.32,54.95,51.93,48.99,46.10,43.85,42.89,44.77,46.76,48.77,50.94,54.08,57.20,61.85,66.83,69.91,70.66,70.80,70.70,70.54,69.96,67.88,63.57,57.36,50.68,44.35,39.93,37.01,34.95,33.26,34.04,35.95,38.16,40.10,44.84,49.34,53.07,56.06,59.06,61.00,61.81,61.55,60.42,59.13,57.55,55.46,52.40,49.46,46.57,43.99,42.06,42.33,43.68,45.49,47.41,49.34,53.01,56.75,60.64,65.36,69.47,72.35,73.84,74.01,74.16,74.53,74.95,75.34,75.61,72.80,69.81,67.47,66.43,68.52,71.30,74.53,77.98,81.29,82.62,83.17,83.09,82.22,81.92,81.66,81.24,80.53,80.09,80.24,81.91,85.11,88.77,93.33,98.15,103.11,108.09,113.09,117.94,122.27,125.98,129.61,132.54,135.57,138.59,141.09,145.40,148.87,152.07,155.57,158.85,161.52,164.37,167.66,171.35,173.94,175.50,176.77,178.77,180.99,184.94,189.06,192.50,195.83,200.38,205.40,210.91,217.32,221.90,226.04,229.60,232.33,233.29,234.87,236.77,238.55,239.15,240.81,241.87,241.34,238.28,234.18,230.37,226.08,221.33,219.21,217.98,217.46,216.85,214.55,210.09,207.12,205.82,205.93,205.19,201.53,196.68,191.48,186.33,180.94,174.98,168.32,160.90,157.27,152.73,148.14,144.05,139.94,136.29,133.10,130.09,126.68,122.84,119.54,116.79,114.47,112.10,110.16,108.84,108.49,110.15,112.89,115.76,118.23,119.76,117.72,114.17,109.69,104.68,98.94,93.51,90.25,89.16,88.91,86.47,83.26,80.00,77.39,75.86,76.70,78.81,81.53,84.29,87.26,90.60,94.52,99.26,104.47,109.60,114.75,119.84,123.66,121.59,115.46,107.45,101.61,96.31,91.43,87.04,83.25,81.70,81.04,80.76,80.62,80.56,80.34,79.02,76.77,74.18
120.03,120.52,119.46,117.23,114.23,111.20,105.84,99.78,93.94,89.50,86.49,83.70,81.41,79.96,79.24,78.80,78.58,78.19,76.28,74.05,71.16,68.02,65.35,62.90,60.76,58.85,57.22,56.76,55.78,54.64,53.33,51.60,48.74,45.63,42.87,41.16,42.78,44.79,46.94,49.15,51.49,54.35,57.65,61.07,64.10,65.63,66.15,66.24,66.35,66.61,65.13,61.82,56.61,49.43,42.62,37.95,34.97,32.95,32.30,33.78,36.06,38.52,41.50,46.33,50.41,53.61,56.50,59.17,60.73,61.15,60.51,59.18,57.54,55.84,54.04,51.77,48.88,45.38,42.34,41.00,42.11,43.75,45.60,47.48,49.41,53.12,57.13,61.17,65.25,68.38,70.27,71.06,70.95,70.40,70.24,70.32,70.52,70.64,69.31,67.58,66.06,65.41,67.85,70.54,73.35,76.00,77.58,78.62,79.06,78.77,77.51,77.62,77.48,77.34,77.44,77.45,79.20,82.14,85.84,89.65,94.26,99.11,104.11,109.24,114.14,118.49,122.50,126.30,129.93,132.65,135.30,137.98,140.57,145.12,149.33,153.23,156.90,159.97,162.22,163.90,165.53,168.48,169.54,169.91,171.07,174.66,179.45,183.57,187.38,191.12,195.14,199.81,205.10,211.14,218.19,221.90,225.33,227.81,228.72,229.13,229.79,230.61,231.63,233.11,236.67,240.02,241.96,241.35,238.24,235.46,232.55,229.42,227.16,226.26,225.82,224.80,221.56,216.02,212.57,211.09,210.90,208.98,204.36,198.97,193.55,187.86,180.88,174.04,167.25,160.07,156.15,151.79,147.85,144.73,141.56,139.18,136.56,133.55,130.43,126.89,122.48,118.51,116.20,113.93,111.94,110.86,111.19,113.69,116.67,119.40,121.59,123.01,120.78,116.00,110.42,105.33,100.82,96.82,94.40,93.41,92.77,90.12,86.17,81.95,78.56,77.43,78.28,80.20,82.61,84.98,87.81,91.22,95.13,99.33,104.39,109.92,115.55,120.91,125.23,121.45,114.96,108.13,102.79,97.80,93.19,89.59,87.64,87.08,86.22,85.46,84.99,84.69,83.49,81.62,79.12,76.04
118.54,119.51,119.11,117.39,114.61,112.14,108.56,102.91,96.26,91.60,87.98,84.15,80.47,77.37,74.95,73.94,73.70,73.64,72.62,71.11,69.14,66.82,64.35,61.88,59.52,57.19,54.99,54.02,53.04,52.11,51.18,50.06,47.52,44.63,41.90,39.88,40.99,42.90,45.05,47.17,49.16,51.47,53.93,56.47,59.02,60.57,61.49,62.02,62.40,62.97,62.42,59.91,55.14,48.06,41.29,36.49,33.32,31.25,31.60,33.53,35.99,38.60,41.95,46.65,50.48,53.41,56.10,58.59,59.98,60.01,58.66,56.81,54.98,53.53,52.31,50.63,47.46,43.68,40.80,40.40,41.99,43.78,45.65,47.54,49.43,53.04,57.01,60.83,64.03,66.05,67.23,67.66,67.47,66.86,66.53,66.47,66.58,66.53,65.77,64.78,64.09,64.26,66.68,69.14,71.30,72.89,73.43,73.88,74.00,73.69,72.89,73.17,73.51,74.13,75.23,76.47,79.02,82.41,86.31,90.28,94.77,99.60,104.74,110.12,114.42,118.48,122.37,126.10,129.63,132.74,135.78,138.79,141.71,145.72,149.45,152.52,154.73,156.66,158.42,159.79,160.97,162.95,165.24,167.37,170.15,174.66,180.06,184.24,187.86,191.42,195.20,199.58,204.93,211.01,217.12,220.84,223.54,224.83,224.44,224.05,224.03,224.40,225.32,227.29,231.15,235.60,239.60,242.01,241.24,239.76,238.21,236.89,235.27,234.52,233.45,231.25,226.87,221.40,218.36,216.95,215.94,212.53,207.10,201.12,195.18,189.08,181.68,175.01,168.94,162.86,158.09,154.06,150.37,146.82,144.16,141.98,139.60,136.88,133.94,130.46,125.78,121.17,117.93,115.75,114.17,113.72,114.74,117.59,120.65,123.20,125.17,126.70,123.77,118.15,112.18,107.59,104.62,102.24,100.19,98.26,96.07,92.76,88.08,83.21,79.53,79.12,80.33,82.38,84.74,86.85,89.33,92.32,95.72,99.27,104.63,110.78,117.03,122.80,127.21,122.75,116.37,110.43,105.55,101.35,97.55,94.81,93.75,92.59,90.99,89.62,88.64,87.33,85.26,82.80,79.80,75.86
116.52,118.05,118.43,117.25,114.62,112.77,110.97,105.91,98.77,94.20,89.86,85.55,81.05,76.22,71.48,69.62,68.99,68.79,68.64,67.66,66.48,65.00,62.90,60.76,58.28,55.63,53.07,51.53,50.53,49.63,48.72,47.90,45.81,43.36,40.90,38.83,39.33,41.07,43.14,45.12,46.97,48.67,50.55,52.54,54.41,55.64,56.93,57.98,58.63,59.25,59.69,57.85,53.30,46.60,40.16,35.28,31.89,29.82,31.02,33.24,35.78,38.47,41.86,46.28,49.94,52.78,55.25,57.66,58.91,58.53,56.37,53.89,52.01,50.96,50.38,49.11,45.54,41.73,39.38,40.02,41.86,43.72,45.62,47.55,49.42,52.82,56.54,59.89,62.11,63.01,63.64,63.89,63.71,63.35,63.07,63.01,63.09,62.91,62.31,61.80,61.86,62.98,65.21,67.39,68.85,69.34,69.23,69.03,68.76,68.55,68.61,69.05,70.04,71.57,73.59,76.27,79.13,82.54,86.52,90.67,94.96,99.68,104.90,110.53,114.15,118.11,122.00,125.60,129.00,132.71,136.44,140.02,143.30,146.30,148.91,150.46,150.54,151.01,152.48,154.16,155.71,156.93,161.75,166.85,171.85,176.77,181.77,185.91,189.44,192.60,195.77,199.66,204.88,210.67,215.17,219.16,221.08,221.13,219.75,218.49,217.96,218.25,219.43,221.75,225.13,229.98,235.63,241.04,243.19,243.31,243.20,243.74,243.10,242.26,240.16,236.47,231.11,226.36,224.05,222.74,220.71,215.79,209.66,203.09,196.51,190.13,182.99,177.04,172.10,167.44,161.80,158.09,154.41,149.87,147.17,144.67,142.36,140.03,137.19,133.63,129.10,124.22,119.76,117.59,116.59,116.96,118.72,121.66,124.71,127.08,128.90,130.61,126.76,120.63,114.85,111.22,109.79,108.73,106.58,103.14,98.99,94.71,89.36,84.14,80.53,80.97,82.66,84.96,87.38,89.33,91.40,93.81,96.54,99.54,105.35,112.13,118.98,125.09,129.27,124.86,118.93,113.69,109.21,105.89,103.05,101.05,100.21,97.78,95.18,93.12,91.56,88.97,86.07,83.00,79.37,74.52
114.74,116.06,116.92,116.66,115.07,113.27,111.40,107.16,101.06,95.66,91.91,88.01,83.76,79.10,73.37,70.26,68.28,66.69,65.17,63.84,62.61,61.37,59.96,57.97,55.64,53.10,50.58,49.09,47.90,46.86,45.98,45.46,43.94,41.86,39.68,37.92,38.03,39.40,41.26,43.20,45.05,46.58,48.07,49.50,50.77,51.85,53.16,54.42,55.37,55.99,56.51,55.18,51.36,44.86,39.03,34.10,30.73,29.49,30.34,32.47,35.02,37.69,40.98,44.87,48.56,51.76,54.23,56.68,57.24,56.09,53.62,51.09,49.52,48.64,47.94,46.33,42.86,39.83,38.39,39.50,41.25,43.20,45.20,47.19,49.21,52.16,55.11,57.52,58.81,59.16,59.45,59.53,59.33,59.22,59.29,59.43,59.61,59.87,59.80,59.71,60.01,61.12,63.26,65.37,66.70,66.94,66.53,66.32,66.13,66.16,66.81,68.60,70.14,71.59,73.19,75.68,78.22,81.41,85.42,90.17,94.29,98.31,102.75,108.06,112.32,116.91,121.19,124.83,128.23,131.86,135.44,138.76,141.59,142.91,144.16,144.60,143.78,144.29,147.28,151.06,154.85,158.25,164.97,170.87,175.61,179.50,183.56,187.58,191.20,194.32,197.49,200.84,205.18,210.02,213.98,216.77,217.39,216.32,214.24,212.73,212.15,212.77,214.65,217.71,220.77,225.18,230.61,236.33,240.71,243.53,245.82,247.89,247.80,245.53,241.84,237.40,233.28,230.00,227.56,225.42,222.85,217.49,211.14,204.19,197.14,191.11,184.89,179.98,175.98,171.92,167.70,163.54,159.48,155.33,149.62,146.71,144.39,141.99,139.35,135.34,131.02,126.66,122.52,119.46,118.74,120.01,122.75,125.74,128.58,130.90,132.84,134.70,129.91,124.75,121.10,119.88,118.80,115.54,110.96,105.76,101.07,95.05,89.48,85.11,82.60,83.59,85.49,87.72,89.96,92.00,94.17,96.65,99.60,103.24,108.71,115.49,122.11,127.37,130.17,127.82,123.43,118.41,113.87,110.05,107.01,104.53,102.31,99.53,96.07,93.23,91.23,88.20,84.51,80.66,76.55,71.90
112.95,114.24,115.38,115.76,115.01,113.23,111.46,107.80,102.44,96.96,93.47,89.80,85.78,81.36,75.87,71.99,68.98,66.45,64.15,62.42,60.94,59.53,58.02,55.83,53.60,51.21,48.67,46.80,45.32,44.16,43.35,42.99,41.93,40.30,38.50,37.00,36.58,37.72,39.47,41.30,43.05,44.53,45.82,46.95,47.93,48.75,49.89,51.09,52.12,52.79,53.40,52.41,49.10,42.88,37.34,32.80,29.87,29.09,29.81,31.79,34.31,37.08,40.30,43.92,47.65,51.04,53.49,55.96,55.99,54.31,51.69,49.12,47.53,46.50,45.54,43.71,40.87,38.56,37.58,38.58,40.22,42.16,44.24,46.39,48.58,51.05,53.09,54.44,54.92,54.91,54.95,54.99,54.98,55.11,55.41,55.73,56.12,56.80,57.04,57.20,57.70,58.97,61.43,63.52,64.61,64.54,63.89,63.59,63.83,64.81,66.80,69.43,71.52,73.15,74.53,76.26,77.91,80.16,83.52,88.78,92.96,96.64,100.41,104.95,109.49,114.51,119.32,123.50,127.03,130.60,133.72,136.19,137.92,137.90,138.26,138.79,139.35,141.35,145.75,150.73,155.70,161.03,168.08,173.98,178.46,181.79,185.20,188.84,192.33,195.46,198.37,200.85,204.16,208.17,211.99,213.37,212.75,210.89,208.66,207.83,208.02,209.38,211.84,215.01,217.85,221.71,226.67,232.51,238.34,243.11,247.13,250.31,250.78,248.21,244.23,240.00,237.16,234.60,231.48,227.93,224.04,218.29,212.71,206.45,199.54,193.35,187.37,182.92,179.46,175.91,172.20,168.10,164.05,160.01,153.69,149.34,146.22,143.70,140.75,136.53,132.28,128.21,124.51,121.98,121.86,123.74,127.00,130.06,132.74,134.97,136.79,138.27,133.29,129.32,127.17,126.89,125.46,119.93,113.43,107.22,102.17,95.17,89.66,86.17,84.94,86.22,88.21,90.40,92.56,94.67,97.05,99.87,103.21,107.15,112.49,118.61,124.46,129.08,130.89,129.38,125.75,120.95,116.44,112.44,109.12,106.06,102.78,99.42,95.39,91.94,89.35,86.18,82.33,78.36,74.19,69.52
111.16,112.55,113.82,114.60,114.50,112.72,111.19,107.91,103.03,98.14,94.59,91.01,87.21,83.10,78.89,74.67,70.92,67.81,65.27,63.07,61.15,59.23,56.94,54.25,52.09,49.87,47.24,44.64,42.78,41.53,40.80,40.49,39.81,38.70,37.38,36.07,35.01,36.04,37.74,39.42,40.97,42.51,43.79,44.83,45.75,46.23,47.03,47.96,48.88,49.65,50.35,49.56,46.56,40.68,35.17,31.38,29.28,28.65,29.42,31.18,33.66,36.63,39.79,43.36,47.13,50.58,52.98,55.45,55.11,53.10,50.47,47.85,45.98,44.53,43.15,41.22,39.47,37.85,36.92,37.30,38.84,40.68,42.82,45.20,47.59,49.54,50.55,50.74,50.53,50.31,50.19,50.29,50.66,51.04,51.42,51.92,52.63,53.70,54.07,54.33,54.98,56.57,59.72,61.80,62.59,62.14,61.30,60.85,61.82,64.37,68.33,71.36,74.00,76.05,77.36,77.86,78.12,78.81,80.93,86.63,91.08,94.70,97.93,101.31,105.79,111.06,116.53,121.68,125.46,128.99,131.38,132.51,132.56,131.47,131.36,133.04,136.95,141.66,147.38,152.78,158.02,165.08,171.10,176.29,180.53,183.70,186.72,189.75,192.90,196.10,198.51,199.84,202.00,205.29,209.30,209.08,207.27,204.91,203.01,203.67,205.34,207.80,210.74,213.46,216.16,219.39,223.65,229.45,236.07,242.13,247.31,251.21,252.27,250.38,247.22,244.03,242.52,240.03,235.74,230.30,224.40,218.30,214.36,209.71,203.46,196.68,190.37,185.85,182.59,179.49,175.48,171.88,168.19,164.01,159.18,152.49,147.88,145.18,141.50,137.28,132.98,129.01,125.82,125.08,125.83,128.07,131.42,134.59,137.15,139.26,140.76,141.41,136.86,134.27,133.07,132.47,130.10,122.22,114.24,107.69,102.44,95.11,89.88,87.32,87.50,88.88,90.86,93.02,95.18,97.35,100.04,103.43,107.30,111.24,116.62,121.53,126.14,130.29,131.46,129.75,126.20,121.61,117.20,113.30,109.64,105.92,101.85,97.70,93.36,89.43,86.11,83.10,79.61,76.08,72.22,67.36
109.19,110.96,112.35,113.36,113.80,112.50,111.10,107.80,102.87,98.05,94.54,90.98,87.15,82.97,78.79,74.53,70.79,67.82,65.47,63.45,61.51,59.41,56.91,54.30,52.10,49.85,47.23,44.32,41.81,40.04,39.03,38.63,38.04,37.01,35.73,34.44,33.45,34.14,35.51,37.07,38.67,40.34,41.71,42.74,43.52,43.80,44.49,45.41,46.37,47.19,47.52,46.53,43.66,38.17,33.00,30.11,28.88,28.39,29.21,30.76,33.12,36.17,39.29,42.85,46.75,50.26,52.22,54.78,54.56,52.76,50.35,46.86,43.93,42.15,41.22,39.87,38.37,36.90,36.03,36.39,38.04,39.82,41.91,44.21,46.03,46.85,47.12,47.04,46.81,46.76,46.86,47.11,47.49,47.83,48.40,49.17,50.04,50.78,51.26,51.61,52.36,54.13,57.01,58.99,59.97,59.95,59.01,59.56,62.05,65.96,70.17,73.59,76.69,79.13,80.69,81.44,81.87,81.88,82.11,84.52,89.23,92.89,95.72,98.58,102.00,106.74,112.13,117.58,122.08,125.27,126.69,126.60,125.73,127.40,129.91,133.38,137.95,143.74,149.57,154.98,160.12,165.88,170.67,175.01,178.97,182.50,185.04,187.22,189.16,190.96,192.78,194.50,197.78,201.84,204.33,203.08,201.45,200.20,200.00,202.52,205.76,209.11,212.30,215.25,217.89,221.12,225.12,229.92,236.57,242.21,247.11,251.34,254.19,252.89,250.51,247.59,243.73,240.21,235.75,230.57,225.08,220.70,217.34,213.07,207.31,200.94,193.78,188.54,184.86,181.58,177.70,174.06,170.31,166.19,161.55,155.52,150.37,146.31,142.46,138.32,134.24,130.71,128.27,128.43,130.48,133.53,136.85,139.11,141.00,142.60,143.53,143.24,140.70,138.85,136.72,133.51,128.38,120.64,113.08,106.50,100.86,94.61,90.56,89.01,89.88,91.56,93.56,95.70,97.94,100.53,103.54,107.12,111.13,115.26,119.89,124.13,128.03,131.33,131.43,129.05,125.37,121.10,117.13,113.44,109.69,105.78,101.59,96.32,90.58,85.54,81.80,79.55,76.76,73.73,70.31,66.16
106.69,108.96,110.72,112.05,112.84,112.14,110.87,107.43,102.33,97.70,94.22,90.56,86.57,82.23,78.06,73.80,70.21,67.50,65.28,63.31,61.39,59.33,56.91,54.38,52.16,49.88,47.29,44.32,41.47,39.32,37.94,37.14,36.37,35.35,34.16,32.99,32.08,32.30,33.25,34.66,36.26,37.97,39.42,40.53,41.26,41.42,41.99,42.86,43.88,44.73,44.78,43.57,40.72,35.63,31.28,29.13,28.41,28.16,28.97,30.22,32.40,35.53,38.76,42.43,46.46,50.01,51.75,54.10,53.93,52.37,50.18,45.79,42.07,40.03,39.37,38.40,37.14,35.77,35.07,35.81,37.53,39.25,41.07,42.88,43.84,43.86,43.68,43.49,43.33,43.41,43.61,43.95,44.41,44.94,45.82,46.84,47.80,48.38,48.99,49.42,50.14,51.74,54.00,55.78,56.97,57.50,57.32,58.95,62.60,67.40,71.68,75.26,78.59,81.40,83.47,84.90,85.66,85.36,84.36,84.12,87.63,90.77,93.38,95.88,98.62,102.63,107.59,113.04,117.74,120.69,121.51,121.02,121.00,125.40,129.88,134.42,139.28,145.46,151.10,156.19,160.82,165.22,169.03,172.70,176.39,180.18,182.14,183.59,184.59,185.47,187.56,190.18,194.26,198.41,199.31,197.76,196.64,196.73,198.56,202.41,206.74,210.73,214.18,217.51,220.87,224.25,227.81,231.79,237.89,242.97,247.48,251.74,255.72,255.28,253.35,250.11,244.42,239.96,235.70,231.47,227.21,223.64,220.03,215.40,209.66,203.76,196.76,191.16,186.93,183.39,179.42,175.73,172.02,167.99,163.16,157.66,152.31,147.47,143.45,139.34,135.53,132.76,131.71,132.88,135.74,138.86,141.49,143.19,144.72,145.85,146.11,144.88,143.12,141.21,138.04,132.88,125.62,118.29,111.35,105.00,99.43,94.58,91.75,91.10,92.46,94.33,96.34,98.40,100.60,103.38,106.61,110.40,114.57,118.81,123.01,126.96,130.07,131.73,130.41,127.58,124.04,120.25,116.84,113.47,109.74,105.70,101.39,95.42,88.79,82.87,78.42,75.84,73.58,71.15,68.30,64.77
103.44,106.35,108.86,110.64,111.53,111.57,110.42,106.69,101.28,97.04,93.53,89.60,85.27,80.70,76.53,72.34,69.03,66.74,64.57,62.43,60.58,58.84,56.90,54.43,52.22,49.95,47.38,44.71,42.00,39.69,37.81,36.17,34.84,33.72,32.73,31.84,30.98,30.58,30.97,32.16,33.71,35.28,36.81,38.13,38.96,39.12,39.52,40.28,41.39,42.24,42.17,40.73,37.74,33.04,30.24,28.56,27.84,27.96,28.67,29.50,31.41,34.63,38.21,42.13,46.26,49.84,51.68,53.41,53.18,51.87,49.90,44.56,40.50,38.32,37.60,36.73,35.70,34.40,33.99,35.69,37.46,39.08,40.33,41.03,40.76,40.48,40.26,40.16,40.20,40.28,40.42,40.75,41.39,42.46,43.85,45.09,46.03,46.71,47.51,48.02,48.51,49.41,50.58,52.04,53.42,54.67,56.51,59.28,63.53,68.52,72.71,76.09,79.32,82.44,85.43,88.09,89.34,89.24,88.01,86.25,86.39,88.21,90.85,93.19,95.84,98.85,102.90,107.98,112.09,114.94,115.70,116.01,119.41,126.36,131.70,136.24,140.96,146.54,151.63,155.94,159.47,162.54,165.77,169.01,172.46,176.34,177.61,178.47,179.00,179.73,183.35,187.54,191.89,195.01,194.34,193.52,193.33,195.00,199.30,203.69,208.41,212.68,216.40,220.32,225.56,229.27,232.12,235.54,240.31,244.66,248.70,252.58,256.66,257.47,255.53,251.11,244.53,239.32,235.77,233.39,231.45,227.29,222.21,216.24,209.81,204.40,199.08,193.70,188.74,184.85,180.44,176.73,173.21,169.32,163.79,158.50,153.44,148.70,144.49,140.32,136.84,135.27,136.57,138.93,141.87,143.94,144.94,146.64,148.26,149.00,148.45,146.28,143.45,140.31,136.04,130.00,121.61,115.00,108.89,103.13,98.30,95.24,93.69,93.74,95.34,97.26,99.20,101.12,103.12,105.70,109.04,113.06,117.44,121.69,125.93,130.14,132.32,131.21,127.97,125.05,122.03,118.95,116.28,113.37,109.80,105.71,101.26,95.25,88.49,82.03,76.44,71.89,69.92,68.24,66.12,63.04
100.34,103.44,106.27,108.48,109.83,110.11,108.26,104.43,99.55,95.58,91.85,87.54,82.77,77.77,73.55,70.04,67.37,65.41,63.37,61.26,59.28,57.42,55.56,53.75,51.93,49.73,47.02,44.40,41.78,39.48,37.49,35.59,34.05,32.76,31.67,30.76,30.29,30.00,30.14,30.72,31.47,32.81,34.23,35.53,36.50,36.74,37.28,38.07,38.98,39.58,39.27,37.58,34.63,31.15,29.41,28.17,27.52,27.67,28.49,29.30,31.23,34.56,38.32,42.19,46.19,49.65,51.51,52.85,52.63,51.55,49.70,43.22,39.44,37.18,35.86,34.97,34.01,33.30,33.58,35.51,37.37,38.13,38.45,38.61,38.31,38.07,37.96,37.99,38.19,38.44,38.82,39.33,39.99,41.06,42.25,43.40,44.42,45.20,46.04,46.71,47.37,48.23,49.49,50.96,52.53,54.23,56.48,59.09,63.32,68.40,72.45,75.39,77.94,80.46,83.28,86.85,89.37,90.63,90.54,89.16,88.44,88.83,89.96,91.32,93.98,96.85,100.23,104.16,107.76,110.50,112.83,115.55,119.99,127.01,132.39,136.97,141.66,146.48,150.63,153.58,155.51,157.58,160.34,163.35,166.59,170.04,171.57,173.34,175.48,178.18,182.13,185.65,188.60,190.41,189.98,189.85,191.85,196.01,202.00,207.31,211.86,215.96,220.07,225.21,230.27,234.20,237.16,239.62,243.69,247.47,251.08,254.55,257.90,259.58,257.99,253.39,247.20,242.14,239.52,237.39,233.77,228.32,223.01,217.49,211.73,206.19,200.27,194.81,189.89,185.41,180.76,177.00,173.57,169.81,163.84,158.53,153.73,149.44,145.64,141.57,138.90,138.64,141.41,144.75,147.08,148.34,148.89,150.05,150.89,150.42,148.61,145.71,142.61,138.32,132.78,126.05,118.39,112.16,106.78,102.13,98.37,95.94,95.15,95.82,97.65,100.25,102.34,104.04,105.61,107.78,111.49,115.76,120.20,124.40,128.98,131.60,131.36,128.06,124.43,121.82,119.44,117.08,114.78,112.30,108.61,104.16,99.57,94.54,88.45,82.05,75.87,70.43,68.06,66.42,65.04,63.85
