89.84,91.86,94.10,96.32,98.33,100.06,101.21,100.85,97.34,93.50,91.08,91.83,93.67,95.48,97.73,100.56,103.09,104.64,105.52,105.65,104.72,103.23,101.10,98.37,95.18,92.36,87.97,83.06,78.53,76.09,74.17,74.32,75.79,77.10,77.98,78.42,78.40,77.84,76.41,74.63,72.90,71.25,69.52,66.88,65.88,65.73,65.44,64.03,62.46,60.91,59.55,58.70,57.88,57.10,56.35,55.54,54.65,53.82,53.04,52.32,51.63,50.93,50.24,49.51,48.69,47.90,47.10,46.29,45.44,44.59,43.74,43.03,42.54,42.34,42.21,42.10,42.00,41.92,41.89,41.56,41.09,40.62,40.11,39.55,38.94,38.27,37.49,36.45,35.28,34.07,32.91,31.77,30.71,29.70,28.72,27.82,27.06,26.42,25.91,25.50,25.01,24.61,24.28,23.96,23.62,23.74,24.21,24.90,25.57,26.33,27.00,27.52,27.85,28.30,28.96,29.84,30.92,32.14,33.27,34.33,35.36,36.43,37.85,39.40,41.32,43.64,44.94,43.89,42.06,39.81,36.69,33.39,30.57,28.44,27.06,25.59,23.99,22.29,20.58,19.15,18.15,17.35,16.68,16.16,15.60,15.06,14.53,13.98,13.30,12.77,12.29,11.88,11.70,11.78,11.87,11.95,12.06,12.14,12.06,11.74,11.21,10.72,10.21,9.79,9.46,9.15,8.81,8.51,8.24,7.95,7.63,7.35,7.11,6.87,6.59,6.35,6.12,5.89,5.66,5.47,5.25,5.00,4.73,4.50,4.26,4.06,3.90,3.80,3.87,3.95,4.01,4.05,4.12,4.20,4.28,4.35,4.43,4.48,4.52,4.54,4.54,4.54,4.52,4.48,4.44,4.44,4.41,4.38,4.34,4.34,4.31,4.27,4.24,4.24,4.21,4.12,4.05,3.99,3.84,3.79,3.83,3.89,3.94,3.94,3.92,3.88,3.84,3.84,3.81,3.78,3.74,3.74,3.71,3.75,3.80,3.80,3.88,3.94,3.97,4.01,4.05,4.09,4.10,4.11,4.16,4.19,4.20,4.22,4.26,4.29,4.30,4.32,4.36,4.36,4.36,4.36
91.47,93.12,95.15,97.46,99.60,101.54,102.84,102.04,99.58,95.82,92.98,93.91,95.83,97.77,100.09,102.89,105.51,107.03,107.88,108.00,107.08,105.40,103.43,100.93,97.67,93.41,88.44,83.28,78.69,76.53,75.13,75.69,77.38,78.70,79.62,79.91,79.48,78.29,76.45,74.60,72.75,70.86,68.87,67.67,67.24,66.81,65.61,64.07,62.46,60.91,59.56,58.71,57.93,57.20,56.46,55.61,54.76,53.91,53.09,52.32,51.63,50.93,50.24,49.52,48.75,48.05,47.26,46.41,45.57,44.72,43.87,43.28,43.00,42.85,42.76,42.64,42.51,42.43,42.35,42.00,41.53,41.07,40.60,40.02,39.36,38.65,37.87,36.74,35.53,34.32,33.16,31.93,30.75,29.66,28.68,27.85,27.34,26.88,26.46,26.14,25.60,25.22,24.92,24.60,24.21,24.32,24.78,25.46,26.08,27.05,27.82,28.40,28.87,28.94,29.54,30.69,32.31,33.86,35.09,36.13,36.87,37.11,38.08,39.37,41.10,43.15,43.57,42.30,40.43,38.16,34.99,31.70,29.02,26.90,25.19,23.93,22.36,20.83,19.52,18.54,17.63,16.90,16.41,16.25,16.02,15.67,15.13,14.36,13.58,12.99,12.49,12.13,12.13,12.27,12.38,12.48,12.63,12.70,12.37,11.88,11.34,10.79,10.32,9.89,9.53,9.22,8.84,8.56,8.33,8.10,7.86,7.57,7.30,7.07,6.84,6.61,6.37,6.14,5.91,5.68,5.45,5.21,4.98,4.74,4.51,4.28,4.05,3.82,3.87,3.95,4.03,4.11,4.19,4.26,4.34,4.42,4.49,4.50,4.55,4.60,4.60,4.60,4.55,4.50,4.50,4.50,4.44,4.40,4.40,4.40,4.33,4.30,4.30,4.29,4.21,4.07,3.96,3.87,3.72,3.84,3.95,4.00,4.00,4.00,3.95,3.90,3.90,3.90,3.84,3.80,3.80,3.80,3.73,3.75,3.80,3.80,3.88,3.90,3.94,4.00,4.00,4.07,4.10,4.10,4.10,4.17,4.20,4.20,4.21,4.28,4.30,4.30,4.30,4.30,4.30,4.30
93.09,94.57,96.54,98.71,100.89,103.01,104.39,102.99,100.17,96.86,94.68,95.51,97.18,99.22,102.04,105.57,108.14,109.40,110.09,110.20,109.37,107.42,105.12,102.26,98.53,92.69,87.24,82.40,78.50,76.34,76.30,77.34,78.88,80.29,81.17,80.88,79.90,78.57,76.93,75.15,73.29,71.45,69.81,68.72,68.01,67.15,65.68,64.13,62.53,60.98,59.63,58.83,58.10,57.36,56.57,55.67,54.82,53.97,53.13,52.32,51.63,50.93,50.24,49.52,48.75,48.05,47.29,46.51,45.76,44.91,44.18,43.71,43.52,43.42,43.29,43.18,43.07,42.94,42.76,42.35,41.85,41.38,40.87,40.31,39.68,38.95,38.13,36.99,35.79,34.58,33.42,32.23,31.07,29.98,29.05,28.51,28.09,27.68,27.23,26.72,26.13,25.84,25.62,25.30,24.86,24.88,25.30,25.98,26.66,27.49,28.36,29.22,30.02,30.04,30.62,31.80,33.48,35.18,36.68,37.91,38.75,39.09,39.87,40.55,41.67,43.34,43.02,41.52,39.35,36.71,33.64,30.63,28.18,26.07,23.96,22.21,20.87,19.83,19.00,18.36,18.01,17.62,17.24,17.08,16.75,16.21,15.51,14.74,13.97,13.25,12.78,12.59,12.70,12.85,12.99,13.11,13.20,13.02,12.59,12.07,11.52,10.93,10.44,10.02,9.66,9.35,9.06,8.82,8.58,8.35,8.06,7.80,7.56,7.33,7.09,6.86,6.63,6.40,6.17,5.93,5.67,5.38,5.10,4.81,4.62,4.41,4.18,3.95,3.86,3.95,4.10,4.17,4.25,4.33,4.40,4.47,4.50,4.55,4.61,4.65,4.60,4.60,4.58,4.55,4.50,4.50,4.48,4.44,4.40,4.40,4.38,4.33,4.26,4.16,4.08,3.95,3.85,3.83,3.83,3.97,4.05,4.05,4.00,4.00,3.98,3.95,3.90,3.90,3.88,3.84,3.80,3.80,3.73,3.75,3.80,3.80,3.88,3.90,3.94,4.00,4.00,4.02,4.06,4.10,4.10,4.12,4.17,4.20,4.20,4.23,4.28,4.30,4.30,4.30,4.30,4.30
94.64,95.97,97.86,100.09,102.41,104.65,105.99,103.95,100.73,97.87,96.33,97.04,98.44,101.02,104.52,108.40,110.65,111.68,112.23,112.25,111.21,109.11,106.13,102.37,97.84,91.32,85.73,81.36,78.35,76.72,77.49,78.90,80.50,82.01,82.40,81.47,80.02,78.60,77.15,75.55,73.88,72.22,70.76,69.61,68.57,67.37,65.77,64.23,62.64,61.09,59.73,58.95,58.25,57.50,56.67,55.77,54.92,54.05,53.18,52.35,51.63,50.93,50.24,49.52,48.75,48.05,47.30,46.56,45.86,45.06,44.49,44.16,44.03,43.93,43.78,43.66,43.55,43.42,43.14,42.68,42.16,41.67,41.13,40.59,39.99,39.29,38.39,37.27,36.10,34.94,33.83,32.75,31.66,30.59,29.65,29.29,28.84,28.37,27.84,27.20,26.72,26.51,26.31,25.97,25.48,25.44,25.85,26.56,27.23,27.95,28.83,29.91,31.14,31.23,31.76,32.90,34.60,36.36,38.02,39.91,41.57,42.13,42.47,42.53,42.77,43.31,42.33,40.53,38.12,35.25,32.27,29.62,27.38,25.28,23.00,21.33,20.28,19.60,19.12,18.76,18.66,18.41,18.06,17.88,17.36,16.67,15.90,15.12,14.27,13.52,13.14,13.15,13.30,13.43,13.58,13.68,13.65,13.27,12.77,12.24,11.71,11.15,10.67,10.24,9.87,9.54,9.30,9.07,8.84,8.60,8.29,8.04,7.81,7.58,7.35,7.10,6.87,6.65,6.39,6.13,5.84,5.53,5.22,4.89,4.68,4.46,4.22,4.04,3.88,3.94,4.08,4.21,4.31,4.39,4.46,4.50,4.53,4.60,4.66,4.68,4.63,4.63,4.61,4.58,4.53,4.53,4.51,4.47,4.43,4.40,4.38,4.30,4.19,4.06,3.96,3.87,3.84,3.88,3.98,4.07,4.10,4.08,4.03,4.01,4.00,3.98,3.93,3.90,3.90,3.86,3.80,3.80,3.75,3.75,3.78,3.80,3.88,3.90,3.92,3.97,4.00,4.00,4.03,4.08,4.10,4.10,4.14,4.18,4.20,4.20,4.24,4.27,4.27,4.30,4.30,4.30
96.11,97.33,99.10,101.62,104.16,106.48,107.65,104.92,101.27,98.85,97.95,98.50,99.61,103.17,107.54,111.39,113.05,113.85,114.31,114.16,112.58,110.45,106.44,101.22,95.55,89.28,83.90,80.16,78.22,77.68,78.71,80.38,82.26,83.86,83.31,81.65,79.81,78.37,77.12,75.80,74.50,73.18,71.71,70.34,68.92,67.45,65.90,64.35,62.81,61.26,59.86,59.08,58.38,57.59,56.75,55.89,55.04,54.14,53.25,52.41,51.64,50.93,50.24,49.52,48.75,48.05,47.30,46.56,45.86,45.16,44.80,44.63,44.54,44.39,44.23,44.08,43.95,43.87,43.49,43.00,42.46,41.92,41.38,40.84,40.30,39.65,38.65,37.57,36.49,35.42,34.42,33.48,32.54,31.50,30.49,30.18,29.61,28.96,28.28,27.58,27.40,27.24,27.00,26.60,26.06,26.02,26.45,27.19,27.81,28.43,29.25,30.47,32.23,32.53,32.96,33.98,35.68,37.39,39.08,42.14,45.37,46.27,45.89,45.32,44.41,43.07,41.49,39.34,36.73,33.80,30.86,28.66,26.61,24.53,22.32,21.34,20.62,20.16,19.92,19.75,19.60,19.28,18.88,18.65,17.84,17.05,16.28,15.49,14.49,13.79,13.58,13.78,13.94,14.03,14.15,14.19,13.96,13.43,12.90,12.39,11.92,11.45,10.98,10.56,10.18,9.80,9.56,9.33,9.09,8.86,8.55,8.30,8.07,7.84,7.60,7.31,7.09,6.89,6.58,6.28,5.97,5.66,5.34,4.96,4.70,4.43,4.18,4.10,3.95,3.90,3.99,4.21,4.36,4.46,4.50,4.51,4.59,4.66,4.70,4.70,4.70,4.70,4.64,4.60,4.60,4.60,4.53,4.50,4.48,4.40,4.33,4.21,4.08,4.00,3.84,3.86,3.93,4.02,4.17,4.13,4.10,4.10,4.10,4.02,4.00,4.00,3.99,3.91,3.90,3.86,3.80,3.80,3.80,3.75,3.73,3.80,3.88,3.90,3.90,3.92,3.99,4.00,4.00,4.03,4.10,4.10,4.10,4.13,4.20,4.20,4.20,4.20,4.22,4.30,4.30,4.30
97.52,98.91,100.86,103.64,106.42,108.66,109.64,107.69,103.64,101.19,100.67,101.82,103.54,106.89,110.76,114.18,115.58,116.40,116.62,115.97,113.89,111.38,106.78,100.75,94.17,88.28,83.24,80.00,78.74,78.87,80.31,82.23,84.07,85.17,83.23,81.16,79.37,78.04,76.72,75.29,73.95,72.73,71.53,70.28,68.98,67.62,66.20,64.66,63.11,61.57,60.14,59.28,58.52,57.69,56.81,55.96,55.11,54.24,53.37,52.52,51.66,50.93,50.21,49.47,48.75,48.05,47.30,46.57,45.94,45.52,45.24,45.08,44.99,44.83,44.68,44.52,44.38,44.26,43.78,43.26,42.72,42.18,41.64,41.13,40.62,40.02,39.25,38.27,37.28,36.32,35.41,34.48,33.52,32.58,31.71,30.90,30.02,29.29,28.70,28.14,28.07,27.91,27.64,27.23,26.65,26.56,26.97,27.72,28.38,29.04,30.02,31.43,33.32,33.82,34.08,34.91,36.52,38.12,40.75,44.71,48.29,48.49,47.15,45.71,44.13,42.38,40.58,38.25,35.67,32.95,30.15,28.04,26.48,25.30,24.35,23.65,23.08,22.50,21.92,21.72,21.37,20.66,19.74,18.96,18.03,17.14,16.25,15.34,14.43,14.11,14.15,14.36,14.52,14.64,14.70,14.58,14.17,13.67,13.21,12.75,12.30,11.88,11.42,10.98,10.54,10.11,9.83,9.58,9.33,9.06,8.79,8.56,8.32,8.08,7.81,7.54,7.29,7.01,6.65,6.35,6.04,5.71,5.35,5.01,4.57,4.29,4.16,3.99,3.92,3.93,3.99,4.10,4.30,4.44,4.52,4.57,4.65,4.73,4.76,4.76,4.76,4.71,4.68,4.64,4.60,4.60,4.57,4.51,4.41,4.29,4.21,4.08,3.95,3.88,3.86,3.95,4.05,4.13,4.19,4.17,4.16,4.15,4.10,4.07,4.06,4.04,4.00,3.96,3.88,3.85,3.85,3.80,3.80,3.78,3.77,3.80,3.83,3.88,3.90,3.91,3.94,3.98,4.00,4.01,4.04,4.09,4.10,4.11,4.15,4.19,4.20,4.20,4.21,4.24,4.24,4.24
99.55,101.28,103.46,106.29,109.02,110.99,111.63,109.86,105.73,103.64,103.74,105.39,107.69,110.97,114.36,117.14,118.21,118.95,118.85,117.64,115.05,112.03,107.04,100.68,93.82,88.40,83.81,81.04,80.36,81.26,82.78,84.57,85.88,85.83,82.93,80.66,78.94,77.62,76.19,74.67,73.26,72.04,71.06,70.03,68.86,67.61,66.32,64.85,63.37,61.88,60.46,59.46,58.65,57.79,56.90,56.05,55.18,54.33,53.48,52.62,51.71,50.95,50.19,49.44,48.74,48.05,47.33,46.66,46.15,45.92,45.69,45.53,45.44,45.28,45.13,44.96,44.77,44.55,44.03,43.52,43.00,42.46,41.92,41.42,40.91,40.37,39.82,39.04,38.16,37.26,36.40,35.42,34.40,33.46,32.60,31.43,30.36,29.62,29.13,28.76,28.75,28.59,28.29,27.85,27.23,27.09,27.48,28.23,28.93,29.82,31.04,32.62,34.51,35.14,35.31,35.91,37.29,38.80,42.41,46.98,50.48,49.79,47.71,45.63,43.60,41.60,39.63,37.25,34.75,32.24,29.80,28.07,27.04,26.61,26.57,26.14,25.63,24.91,24.02,23.43,22.48,21.31,20.10,19.06,18.08,17.12,16.15,15.18,14.54,14.53,14.72,14.94,15.09,15.23,15.18,14.90,14.38,13.92,13.50,13.07,12.61,12.21,11.75,11.29,10.83,10.36,10.07,9.81,9.56,9.27,9.04,8.81,8.57,8.31,8.02,7.75,7.45,7.10,6.72,6.41,6.09,5.74,5.38,5.07,4.48,4.18,4.12,3.91,3.95,4.03,4.09,4.10,4.28,4.42,4.53,4.64,4.71,4.79,4.81,4.80,4.80,4.74,4.71,4.68,4.62,4.58,4.56,4.47,4.32,4.16,4.08,3.96,3.87,3.85,3.93,4.06,4.17,4.22,4.22,4.21,4.20,4.18,4.12,4.11,4.10,4.08,4.02,3.98,3.88,3.85,3.89,3.83,3.81,3.80,3.80,3.80,3.80,3.85,3.89,3.90,3.90,3.95,3.99,4.00,4.00,4.06,4.09,4.10,4.11,4.17,4.19,4.20,4.20,4.20,4.20,4.20
102.69,104.98,107.46,109.99,112.16,113.54,113.54,110.74,107.08,106.09,107.27,109.16,111.86,115.46,118.59,120.40,121.03,121.45,120.89,119.11,115.97,112.22,107.13,101.24,95.21,90.37,86.37,84.08,83.86,85.75,86.77,87.71,87.70,85.38,82.39,80.23,78.54,77.03,75.51,73.97,72.48,71.16,70.22,69.52,68.48,67.26,66.08,64.80,63.52,62.18,60.81,59.62,58.73,57.88,57.03,56.18,55.26,54.39,53.54,52.69,51.83,50.99,50.19,49.44,48.74,48.05,47.39,46.88,46.60,46.36,46.13,45.97,45.88,45.73,45.57,45.38,45.10,44.68,44.20,43.78,43.32,42.78,42.24,41.70,41.17,40.67,40.32,39.87,39.12,38.22,37.35,36.22,35.09,33.97,32.85,31.62,30.64,29.96,29.59,29.46,29.46,29.30,28.95,28.42,27.80,27.63,27.99,28.75,29.44,30.88,32.47,34.15,35.85,36.54,36.71,37.07,37.97,39.38,43.96,48.69,51.47,49.75,47.36,45.09,42.88,40.69,38.63,36.39,34.01,31.69,29.99,29.18,28.75,28.64,28.75,28.61,28.04,27.19,26.11,24.54,22.30,20.60,19.55,18.86,17.93,16.96,15.96,15.04,14.99,15.10,15.30,15.51,15.67,15.76,15.54,15.11,14.64,14.17,13.72,13.26,12.80,12.34,11.88,11.42,10.96,10.49,10.24,10.01,9.77,9.53,9.30,9.07,8.80,8.51,8.27,7.92,7.55,7.17,6.78,6.47,6.12,5.76,5.45,5.14,4.46,4.11,4.07,3.91,4.09,4.26,4.35,4.35,4.38,4.40,4.51,4.70,4.78,4.86,4.85,4.80,4.80,4.79,4.74,4.70,4.67,4.54,4.46,4.34,4.19,4.03,3.95,3.87,3.86,3.98,4.06,4.19,4.28,4.29,4.29,4.23,4.20,4.20,4.19,4.12,4.10,4.10,4.07,3.94,3.90,3.89,3.90,3.89,3.82,3.80,3.80,3.80,3.80,3.81,3.84,3.90,3.90,3.91,3.95,4.00,4.00,4.01,4.06,4.10,4.10,4.11,4.17,4.20,4.20,4.20,4.20,4.20
107.17,109.56,112.18,115.20,116.40,116.23,114.79,111.78,109.23,109.24,111.04,113.14,116.23,119.37,121.84,123.24,123.71,123.65,122.38,119.83,116.23,112.20,107.31,102.21,97.54,93.10,89.86,88.23,88.25,89.55,89.89,89.77,88.58,85.49,82.20,79.87,78.10,76.55,74.97,73.42,71.81,70.37,69.64,69.01,68.02,66.83,65.67,64.44,63.23,61.98,60.73,59.77,58.90,58.03,57.15,56.30,55.38,54.50,53.65,52.80,51.91,51.05,50.22,49.45,48.79,48.14,47.63,47.28,47.05,46.85,46.63,46.45,46.33,46.18,45.88,45.50,45.04,44.50,43.96,43.50,43.09,42.71,42.32,41.91,41.44,40.99,40.68,40.26,39.62,38.74,37.65,36.49,35.33,34.16,32.96,31.76,30.93,30.47,30.32,30.36,30.36,30.12,29.67,29.05,28.43,28.18,28.44,29.16,30.13,32.10,33.98,35.71,37.29,37.95,38.12,38.27,38.92,41.25,46.16,50.64,52.62,49.67,47.15,44.74,42.41,40.16,38.15,36.33,34.57,32.87,31.45,30.79,30.45,30.32,30.31,30.20,29.48,27.88,25.43,23.03,21.13,19.84,19.04,18.46,17.70,16.77,15.92,15.37,15.52,15.71,15.92,16.15,16.34,16.14,15.74,15.25,14.79,14.33,13.86,13.40,12.94,12.47,12.01,11.55,11.08,10.62,10.38,10.17,9.98,9.78,9.51,9.27,9.00,8.70,8.43,8.02,7.62,7.24,6.90,6.55,6.20,5.85,5.51,5.20,4.54,4.29,4.39,4.31,4.15,4.36,4.60,4.61,4.65,4.65,4.71,4.80,4.80,4.87,4.88,4.85,4.85,4.81,4.72,4.63,4.58,4.42,4.33,4.22,4.07,3.96,3.91,3.90,3.96,4.11,4.18,4.29,4.33,4.30,4.30,4.27,4.23,4.20,4.20,4.16,4.12,4.07,3.98,3.87,3.91,3.93,3.90,3.90,3.86,3.83,3.80,3.80,3.80,3.80,3.82,3.86,3.90,3.90,3.92,3.96,4.00,4.00,4.03,4.07,4.10,4.10,4.13,4.15,4.15,4.15,4.15,4.15
111.97,114.30,116.88,120.21,120.36,118.68,115.97,113.03,111.86,112.74,114.90,117.15,120.35,122.92,124.81,125.98,126.33,125.73,123.66,120.30,116.37,112.19,107.64,103.36,99.88,95.94,93.43,92.34,92.42,92.80,92.31,91.12,88.97,85.55,82.03,79.47,77.51,75.86,74.14,72.61,71.03,69.64,69.11,68.50,67.54,66.39,65.22,63.99,62.80,61.64,60.58,59.92,59.11,58.22,57.31,56.46,55.53,54.66,53.81,52.94,52.01,51.14,50.28,49.48,48.87,48.30,47.96,47.74,47.51,47.34,47.13,46.90,46.68,46.45,46.01,45.45,44.84,44.22,43.60,43.08,42.70,42.47,42.24,41.96,41.58,41.17,40.88,40.44,39.88,39.04,37.76,36.60,35.45,34.26,33.04,31.88,31.29,31.10,31.17,31.33,31.32,30.99,30.41,29.70,29.07,28.75,28.89,29.58,30.96,33.35,35.50,37.34,38.91,39.66,39.82,39.91,40.62,43.87,48.63,52.47,53.56,49.67,47.17,44.73,42.35,40.11,38.22,36.79,35.61,34.51,33.24,32.56,32.15,31.87,31.61,31.26,30.20,27.64,23.72,21.07,19.90,19.15,18.55,17.99,17.38,16.60,16.00,15.87,16.10,16.33,16.56,16.78,16.93,16.45,15.91,15.39,14.92,14.46,13.99,13.53,13.06,12.60,12.14,11.67,11.21,10.75,10.52,10.34,10.18,10.01,9.71,9.46,9.19,8.88,8.56,8.10,7.68,7.32,7.01,6.62,6.29,5.95,5.59,5.32,4.79,4.66,4.86,4.88,4.45,4.69,5.11,5.19,5.26,5.30,5.29,5.25,5.13,5.07,4.98,4.90,4.88,4.80,4.67,4.55,4.45,4.30,4.21,4.09,3.96,3.92,3.93,3.98,4.08,4.23,4.31,4.37,4.37,4.31,4.31,4.30,4.26,4.21,4.20,4.20,4.14,4.02,3.88,3.84,3.94,3.97,3.91,3.90,3.90,3.85,3.80,3.80,3.80,3.80,3.80,3.81,3.88,3.90,3.90,3.92,3.98,4.00,4.00,4.03,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10
