e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.47,0.93,1.39,1.86,2.32,2.78,3.29,3.77,4.25,4.77,5.31,5.87,6.33,6.67,6.93,7.12,7.40,7.81,8.40,9.02,9.70,10.84,12.65,15.01,18.03,21.18,24.34,27.50,31.38,35.10,38.21,40.36,41.40,42.06,42.45,42.60,42.52,42.64,42.90,43.43,44.35,45.12,45.55,45.83,46.15,46.90,47.29,47.88,48.74,49.79,50.92,52.01,53.16,54.43,55.45,56.44,57.31,58.22,59.89,61.29,62.66,64.00,65.25,66.18,66.75,67.17,67.63,68.31,69.06,69.82,70.74,72.22,73.97,76.13,78.45,80.66,82.27,83.75,85.21,86.77,88.73,91.55,94.84,98.84,103.99,111.40,117.18,121.71,125.49,129.71,132.20,131.99,129.77,127.82,128.35,129.81,131.74,133.79,137.26,142.01,147.57,153.54,159.34,165.22,170.99,176.67,182.34,186.41,183.51,178.16,173.80,169.97,166.15,162.34,158.95,156.99,157.27,157.93,158.28,157.76,156.48,154.45,151.82,148.58,144.42,140.85,137.55,134.28,130.74,127.23,123.68,120.43,117.73,115.54,113.44,111.30,108.83,105.33,100.69,96.28,92.13,88.20,86.04,85.00,85.66,87.92,90.22,92.31,94.06,95.55,96.97,98.32,99.33,100.06,100.57,100.74,102.16,104.28,106.82,109.54,111.18,112.67
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.71,1.27,1.77,2.24,2.71,3.19,3.73,4.23,4.74,5.28,5.80,6.24,6.54,6.72,6.93,7.08,7.29,7.63,8.13,8.71,9.22,9.97,11.21,13.41,16.61,19.97,23.30,26.62,30.66,34.96,38.66,41.03,42.11,42.96,43.50,43.74,43.76,43.99,44.38,45.00,45.95,46.96,47.73,48.22,48.46,48.93,48.82,48.91,49.34,49.99,50.68,51.87,53.38,54.98,56.15,57.09,57.60,57.94,59.28,60.39,61.68,63.10,64.49,65.39,66.07,66.71,67.48,68.51,69.92,71.28,72.43,73.33,74.12,75.58,77.37,79.10,80.65,82.18,83.89,85.93,88.58,91.77,95.38,99.90,106.06,114.11,119.82,124.21,128.09,131.73,134.88,135.70,134.41,132.76,132.09,133.02,135.01,137.46,141.18,145.69,151.02,157.03,163.20,168.84,173.98,179.07,184.83,188.73,186.60,181.88,177.33,173.43,169.71,166.32,163.60,162.34,162.06,161.78,161.12,159.74,156.48,152.92,149.11,144.93,139.75,136.66,133.81,130.62,126.74,123.14,119.73,116.78,114.47,112.40,110.19,107.87,105.34,102.29,98.65,94.93,91.33,88.05,86.07,86.09,87.46,89.63,91.83,93.93,95.73,97.26,98.61,99.97,100.98,101.74,102.37,102.66,103.91,105.76,107.96,110.21,111.62,112.94
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.32,2.13,2.70,3.20,3.68,4.21,4.75,5.29,5.82,6.36,6.83,7.03,7.11,7.16,7.32,7.41,7.55,7.73,7.94,8.42,8.94,9.48,10.19,11.89,15.18,18.74,22.26,25.78,29.78,34.58,38.79,41.17,42.45,43.65,44.46,44.87,45.14,45.44,45.88,46.55,47.55,48.55,49.86,50.92,51.51,52.38,52.66,52.69,52.62,52.58,52.67,54.14,56.06,57.46,58.48,59.12,59.40,59.50,59.95,60.79,62.17,63.86,65.44,66.30,67.03,67.78,68.64,69.71,72.15,74.48,76.13,76.79,77.06,77.40,77.69,77.89,79.43,81.23,83.19,85.40,88.29,91.91,95.90,100.82,107.53,115.23,120.33,124.40,128.65,133.27,137.12,139.83,141.06,140.30,137.75,137.33,139.04,142.45,147.55,150.46,154.18,159.87,166.58,172.81,178.02,183.15,189.80,191.47,190.53,187.06,181.62,177.22,173.50,170.89,169.23,167.73,166.24,164.36,162.21,159.88,155.44,150.66,145.86,141.28,137.24,134.00,130.80,127.35,123.42,119.92,116.77,114.02,111.65,109.43,106.87,104.36,101.97,99.62,96.94,93.56,90.24,87.88,86.33,87.24,89.18,91.34,93.44,95.53,97.39,98.95,100.20,101.33,102.22,103.07,103.98,104.42,105.47,107.19,109.27,110.78,112.00,113.14
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.57,2.71,3.58,4.23,4.75,5.29,5.79,6.31,6.86,7.37,7.59,7.60,7.57,7.60,7.76,7.88,8.05,8.20,8.28,8.45,8.80,9.22,9.72,10.68,13.81,17.43,21.14,24.94,28.95,33.61,37.90,40.82,42.18,43.50,44.77,45.87,46.55,46.90,47.40,48.23,49.53,51.48,53.49,55.11,56.12,57.05,57.54,57.70,57.63,57.44,57.07,57.68,58.74,59.67,60.59,61.13,61.37,61.54,62.31,63.22,64.53,66.09,67.63,68.44,69.02,69.76,70.92,72.58,75.29,78.00,80.12,81.03,81.26,81.19,81.22,81.70,82.59,84.21,85.69,86.79,88.12,91.39,95.08,99.50,105.43,113.81,119.51,123.92,128.25,133.90,138.80,142.64,145.08,145.57,143.87,143.12,144.13,147.42,152.54,155.26,158.48,163.53,170.28,176.89,182.14,186.84,192.61,194.95,194.08,190.69,185.64,180.71,176.86,173.72,170.96,167.97,164.96,162.41,160.07,157.52,153.34,147.88,142.63,138.28,134.70,131.23,127.71,124.12,120.47,117.27,114.26,111.50,109.04,106.72,104.02,101.52,99.36,97.45,95.29,92.36,89.47,87.63,87.44,88.73,90.69,92.89,95.26,97.32,99.03,100.43,101.54,102.62,103.49,104.29,105.13,106.01,106.98,108.43,110.19,111.38,112.46,113.16
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.76,3.14,4.29,5.16,5.82,6.37,6.84,7.35,7.86,8.27,8.24,8.10,8.02,8.07,8.24,8.39,8.59,8.73,8.72,8.64,8.81,9.08,9.40,9.80,12.56,16.11,20.00,24.03,28.07,32.49,36.75,40.27,41.78,43.26,44.91,46.63,47.78,48.29,49.06,50.29,52.06,54.77,57.23,59.16,60.47,61.39,62.03,62.33,62.31,62.05,61.40,61.18,61.33,61.77,62.59,63.07,63.33,63.66,64.83,65.96,67.32,68.83,70.35,71.37,72.02,72.81,74.09,75.92,78.63,81.55,84.17,85.77,86.31,86.05,85.88,86.54,86.92,88.15,89.02,89.12,88.96,91.35,94.31,97.92,102.73,111.79,118.36,123.30,127.66,134.00,140.14,145.11,148.55,150.32,149.87,149.10,149.43,152.10,157.11,160.38,163.63,167.93,174.28,180.87,186.05,190.40,195.36,198.12,196.88,193.24,188.60,183.36,179.20,175.15,170.85,166.15,162.29,159.47,157.11,154.43,150.14,144.56,139.40,135.38,131.97,128.22,124.54,121.04,117.76,114.92,112.20,109.74,107.57,105.08,102.08,99.48,97.45,95.65,93.79,91.34,89.01,87.73,88.67,90.19,92.12,94.37,96.94,98.99,100.58,101.82,102.83,103.90,104.78,105.51,106.22,107.41,108.41,109.62,110.99,111.99,112.92,113.12
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.01,3.34,4.56,5.78,6.85,7.46,7.92,8.44,8.82,8.90,8.78,8.53,8.45,8.59,8.81,8.97,9.13,9.23,9.17,9.09,9.11,9.15,9.22,9.67,11.60,14.82,18.86,22.94,27.08,31.27,35.45,39.41,41.36,43.17,44.98,46.80,48.49,49.45,51.08,53.34,55.89,58.36,60.42,62.06,63.28,64.14,64.94,65.28,65.16,64.80,64.24,63.89,63.71,63.68,64.40,64.82,65.17,65.71,66.94,68.46,70.26,72.14,73.86,75.82,77.24,78.27,79.05,79.65,82.02,85.03,88.26,91.48,92.95,92.76,91.91,91.48,92.10,92.60,92.92,92.96,92.51,92.96,94.41,96.88,100.31,109.51,116.99,122.68,127.06,133.15,140.86,147.36,151.94,154.84,155.29,154.85,154.68,156.01,161.27,166.35,170.48,173.89,178.86,184.51,189.33,193.82,199.12,200.04,197.84,193.74,188.83,183.94,179.00,173.69,167.86,161.49,158.78,156.29,153.66,150.71,144.55,140.01,136.15,132.45,128.69,124.60,121.19,118.35,115.52,113.07,111.16,109.89,109.07,106.23,102.38,99.26,97.05,94.62,92.66,90.68,89.19,88.81,89.80,91.41,93.44,95.75,98.12,100.22,101.86,103.11,104.17,105.19,106.09,106.80,107.35,108.40,109.64,110.75,111.69,112.63,113.28,113.01
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.97,2.31,3.62,4.90,6.22,7.45,8.31,8.99,9.45,9.62,9.44,9.22,8.95,8.89,9.06,9.29,9.61,10.00,10.23,10.01,9.66,9.51,9.44,9.40,9.66,11.03,13.92,17.91,21.90,26.00,30.05,34.12,38.15,40.69,42.83,44.84,46.81,48.70,50.29,52.42,54.98,57.65,60.01,61.93,63.74,65.55,66.82,67.79,68.14,67.94,67.55,67.05,66.56,66.09,65.71,66.20,66.52,66.97,67.73,69.07,70.79,72.71,74.75,76.84,79.46,81.50,83.04,84.10,84.58,86.26,88.95,92.55,96.91,99.15,99.15,97.87,96.43,96.23,96.40,96.87,97.38,97.08,96.52,96.46,97.61,100.80,108.94,116.41,122.43,127.08,134.15,142.00,149.00,154.62,158.73,160.38,160.46,160.32,161.44,165.97,171.37,176.09,179.79,184.11,188.60,192.87,197.00,201.20,200.86,198.05,193.74,188.78,183.75,177.75,171.12,164.44,158.88,156.36,153.73,150.30,145.68,140.52,136.84,133.42,129.75,126.20,122.46,119.84,118.06,116.23,114.22,112.71,111.61,110.58,107.54,102.79,99.05,96.64,94.08,92.10,90.61,89.80,89.86,91.00,92.49,94.34,96.53,98.95,101.08,102.85,104.28,105.47,106.51,107.42,108.11,108.59,109.59,110.91,112.12,113.13,113.95,114.23,113.57
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.24,2.61,3.92,5.23,6.55,7.83,9.01,9.98,10.44,10.44,10.07,9.74,9.46,9.42,9.63,9.96,10.54,11.26,11.71,11.39,10.67,10.31,10.13,10.03,10.01,10.84,13.34,17.10,20.89,24.87,28.82,32.77,36.70,39.81,42.28,44.50,46.62,48.57,50.77,53.20,55.76,58.36,60.73,62.68,64.84,67.42,69.25,70.49,70.92,70.71,70.38,69.99,69.37,68.62,67.94,68.05,68.26,68.78,69.74,71.16,72.99,74.91,77.04,79.58,82.71,85.38,87.61,89.38,90.26,91.19,93.30,96.96,102.20,105.02,105.23,103.72,101.56,100.28,100.42,101.30,102.32,102.26,101.13,99.68,99.52,102.79,109.62,116.65,122.74,127.73,135.87,143.21,150.32,156.96,162.25,165.26,166.15,166.44,167.78,171.14,176.04,181.01,185.39,189.43,192.86,196.50,200.00,202.62,201.30,198.04,193.62,188.65,183.20,176.26,168.67,161.66,157.70,154.94,151.99,147.69,141.23,137.81,134.78,131.49,127.85,124.82,121.66,119.87,119.09,118.26,116.61,115.13,113.59,111.67,108.41,102.97,98.72,96.18,93.87,92.07,91.05,90.73,90.99,92.36,93.72,95.27,97.15,99.58,101.72,103.65,105.33,106.70,107.83,108.78,109.49,109.99,110.97,112.26,113.64,114.87,115.58,115.50,114.55
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.52,2.80,4.12,5.38,6.70,8.06,9.39,10.60,11.44,11.77,11.53,10.99,10.52,10.47,10.98,11.99,13.09,14.13,14.87,15.02,14.16,13.36,12.77,12.44,12.27,12.08,13.61,16.65,19.89,23.61,27.44,31.29,35.05,38.37,41.06,43.41,45.56,47.66,49.84,52.24,54.92,57.92,60.69,63.13,65.56,68.11,70.33,72.38,73.43,73.62,73.74,73.84,73.16,72.07,71.01,70.29,70.30,70.83,71.72,72.79,74.76,76.85,79.23,82.26,85.74,89.27,92.73,95.86,97.53,98.19,99.16,101.61,107.34,109.96,110.21,109.09,107.64,106.60,107.44,108.52,109.02,108.57,107.13,105.10,104.11,106.50,113.62,119.97,125.52,130.56,137.22,143.78,151.22,159.01,165.14,169.67,172.71,174.60,175.82,177.80,181.02,184.94,189.18,193.37,196.99,200.00,202.44,204.41,202.16,198.65,194.12,188.75,182.41,176.06,169.82,164.12,160.01,156.97,153.75,149.58,143.92,139.27,136.08,133.25,130.43,128.39,125.32,123.25,122.03,120.75,118.81,116.05,113.03,110.07,106.12,101.34,97.64,95.48,94.41,93.89,93.13,92.56,92.80,94.56,96.24,97.49,98.36,99.90,101.96,103.99,105.90,107.72,109.09,110.22,111.23,112.21,112.99,114.12,115.37,116.55,117.36,117.29,116.43
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.82,3.07,4.38,5.63,6.92,8.22,9.45,10.65,11.74,12.57,12.98,12.76,12.42,12.46,13.06,14.23,15.66,16.90,17.81,18.27,18.02,17.43,16.84,16.46,16.23,15.35,15.66,17.21,19.18,22.61,26.31,30.00,33.50,36.88,39.82,42.32,44.48,46.62,48.73,50.93,53.50,56.75,59.80,62.37,64.89,67.60,70.31,72.71,74.63,76.05,76.97,77.37,76.82,75.66,74.29,73.13,72.93,73.25,73.87,74.74,76.36,78.49,81.24,84.80,88.77,93.31,97.68,101.29,103.49,104.19,104.86,107.09,113.43,115.27,115.12,113.96,112.67,111.99,113.19,114.56,115.23,114.76,113.45,111.25,109.65,110.87,117.96,124.19,129.61,134.56,140.73,146.88,153.90,161.47,168.18,173.94,178.17,180.93,182.49,184.05,186.35,189.29,192.76,196.70,199.90,202.43,204.18,205.01,202.43,198.94,194.50,189.15,183.05,177.53,172.23,167.24,163.01,159.81,156.52,152.70,148.00,143.02,138.86,135.60,133.20,131.21,128.21,125.73,123.81,121.94,119.42,115.60,111.51,107.82,103.57,99.61,97.09,96.15,96.20,96.43,95.71,94.74,94.56,96.60,98.78,100.24,100.91,102.49,103.58,104.84,106.48,108.65,110.36,111.69,112.88,114.06,114.95,116.03,117.20,118.34,119.25,119.37,118.74
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.14,3.39,4.70,5.95,7.18,8.34,9.26,10.26,11.53,12.97,14.43,14.90,14.94,15.14,15.69,16.62,18.24,19.61,20.60,21.22,22.15,22.25,21.98,21.69,21.46,20.13,19.05,18.57,18.72,21.81,25.35,28.86,32.03,35.35,38.56,41.24,43.39,45.47,47.49,49.36,51.63,55.02,58.26,60.68,63.16,66.20,69.45,71.86,74.85,78.09,80.10,80.65,80.36,79.33,77.73,76.42,76.00,75.95,76.15,76.93,77.84,79.91,83.13,87.23,91.79,97.44,102.48,105.92,108.48,109.44,110.47,113.19,120.21,120.84,119.98,118.46,116.91,116.68,117.98,119.73,121.09,120.86,120.02,117.96,115.89,115.73,122.57,129.06,134.67,139.44,145.86,151.89,157.92,164.25,171.35,178.09,182.78,185.89,188.11,189.97,191.94,193.95,196.18,199.57,201.89,204.05,205.39,204.69,202.24,198.96,194.78,189.77,184.75,180.24,175.60,170.85,166.53,163.27,160.06,156.71,153.11,148.48,142.75,138.40,136.09,133.46,130.49,127.52,124.69,122.14,118.83,114.13,109.26,105.08,100.83,97.83,96.94,97.84,98.92,99.50,98.64,97.17,96.29,98.53,101.35,103.40,104.48,106.80,106.27,106.08,107.08,109.54,111.64,113.20,114.45,115.62,116.86,117.97,119.09,120.22,121.22,121.66,121.38
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.46,3.71,5.02,6.10,7.08,7.99,8.82,9.58,10.66,12.11,13.86,15.17,16.01,16.82,17.72,18.60,19.91,21.11,22.13,22.95,24.03,24.91,25.62,26.22,26.88,26.52,25.83,24.99,24.00,24.36,25.58,27.73,30.82,34.09,37.24,39.97,42.22,44.21,46.17,47.93,49.73,51.95,55.20,58.11,61.09,64.34,67.48,70.41,73.83,77.52,80.62,82.20,82.56,81.93,80.65,80.08,79.33,79.00,79.28,80.06,81.27,83.43,86.39,89.85,95.15,100.03,104.51,108.73,113.46,116.19,117.74,119.48,123.93,125.62,125.56,124.27,122.40,122.01,123.55,125.82,127.84,127.86,126.48,124.35,122.21,120.97,126.48,132.36,138.36,144.40,151.16,157.25,162.89,168.57,175.33,180.76,185.08,188.64,191.83,195.22,197.08,198.17,199.14,201.15,202.56,203.17,202.71,200.87,198.75,195.79,192.35,188.75,185.02,181.27,177.24,173.01,168.94,165.29,162.13,159.04,155.55,151.21,146.00,141.25,137.51,134.19,130.71,127.44,124.41,121.51,117.91,113.08,108.04,103.62,100.11,98.84,99.02,100.00,100.74,101.11,100.15,98.69,97.98,101.06,104.24,107.08,109.54,112.40,112.42,110.80,109.32,110.66,112.72,114.52,115.99,117.15,118.39,119.66,120.88,121.99,122.95,123.66,123.61
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.50,2.75,3.92,5.08,5.99,6.80,7.59,8.40,9.13,10.15,11.55,13.34,15.10,16.45,17.67,18.79,19.71,20.84,21.98,23.07,24.06,25.39,26.88,28.23,29.34,30.48,30.77,30.51,29.80,28.74,27.69,27.42,28.32,30.60,33.69,36.31,38.78,41.13,43.00,44.88,46.57,48.10,49.61,52.45,55.67,59.12,62.60,65.80,69.22,73.05,77.10,80.85,83.00,84.03,84.24,84.02,84.19,83.70,83.43,83.71,84.37,85.56,87.45,89.87,92.49,97.73,101.88,105.75,110.14,116.52,120.49,122.94,124.97,128.59,131.04,131.53,130.48,128.59,128.23,130.13,132.71,134.89,135.28,133.84,131.92,129.83,127.72,131.06,135.89,141.93,148.85,155.95,161.83,167.02,172.15,178.37,182.60,186.66,190.55,194.15,198.01,199.87,200.66,201.06,202.00,202.42,201.71,199.90,197.30,195.11,192.27,189.32,186.66,184.10,181.06,177.53,173.64,169.70,166.31,163.37,160.43,156.97,152.71,147.90,143.04,138.48,134.62,130.79,127.30,124.08,120.91,117.07,112.48,107.60,102.98,99.99,99.89,100.77,101.81,102.53,102.70,101.55,100.23,100.22,103.91,107.35,110.64,113.84,117.01,117.66,115.87,113.29,112.80,114.06,115.75,117.40,118.69,119.99,121.40,122.69,123.80,124.71,125.58,125.78
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.82,3.00,4.00,4.82,5.55,6.29,7.10,8.01,8.99,10.08,11.37,12.89,14.60,16.10,17.44,18.63,19.69,20.84,22.04,23.24,24.39,26.12,27.96,29.53,30.67,31.76,32.29,32.49,32.55,32.77,32.01,31.34,31.10,31.66,34.41,35.88,37.71,40.15,41.86,43.65,45.29,46.79,48.20,50.09,53.41,57.26,61.04,64.48,68.35,72.57,76.87,80.72,82.83,84.55,86.20,87.96,88.87,89.39,89.65,89.79,90.21,90.93,92.13,93.63,95.17,99.33,102.78,105.98,109.75,117.11,121.66,125.47,129.45,134.45,137.25,137.98,137.20,135.69,135.58,138.03,140.62,142.33,143.26,142.36,140.99,139.11,136.40,136.50,139.70,145.35,152.66,160.11,165.40,170.06,174.78,180.21,183.37,187.33,191.41,194.68,197.65,199.67,200.95,201.65,201.89,201.24,199.51,196.95,194.05,191.26,188.31,185.53,183.20,181.67,179.26,176.07,172.30,168.36,166.07,163.57,160.60,157.09,152.64,148.07,143.44,138.87,134.67,130.70,127.09,123.71,120.34,116.35,112.45,108.16,103.38,100.65,100.99,102.08,103.17,104.28,104.26,102.84,101.79,103.17,107.15,110.75,114.05,117.16,120.33,121.74,121.40,119.46,116.25,115.71,116.87,118.66,120.24,121.69,123.20,124.55,125.64,126.50,127.41,127.88
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.84,2.85,3.80,4.71,5.58,6.44,7.33,8.30,9.30,10.49,11.77,13.02,14.25,15.39,16.53,17.66,18.69,19.72,20.72,21.72,22.77,24.89,27.18,29.16,30.57,31.70,32.48,33.13,33.85,34.92,34.93,35.08,35.57,36.54,38.60,39.21,39.93,41.43,43.82,45.55,46.82,47.90,49.08,51.03,54.09,57.77,61.81,66.74,70.13,73.66,77.36,80.41,82.14,83.80,85.69,87.95,89.65,90.85,91.81,92.61,93.22,94.09,95.31,96.80,98.41,101.39,104.33,107.29,110.72,117.01,121.74,125.88,130.53,137.65,140.73,141.98,142.07,141.71,142.32,143.91,145.76,147.53,149.26,149.58,148.95,147.59,145.75,145.48,146.65,150.43,157.05,163.12,167.91,171.63,174.67,177.81,180.16,183.79,188.20,192.55,194.98,197.53,199.62,200.90,201.09,199.97,197.70,194.64,191.41,187.99,184.59,181.64,179.42,177.60,174.88,171.54,167.71,163.47,161.82,159.74,157.01,153.68,149.98,145.76,141.60,137.72,133.94,130.10,126.63,123.48,120.42,116.72,113.04,109.03,104.68,102.15,102.93,104.23,105.28,106.35,106.22,104.86,104.05,105.76,109.52,113.07,116.49,119.76,122.58,124.30,124.40,122.63,118.81,117.62,118.43,120.24,122.16,123.63,125.05,126.38,127.55,128.40,129.87,130.89
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.84,2.63,3.54,4.55,5.54,6.50,7.46,8.45,9.41,10.58,11.76,12.74,13.60,14.44,15.38,16.42,17.41,18.31,19.13,19.98,21.01,23.51,26.07,28.25,29.83,30.99,31.96,32.92,34.05,35.64,36.45,37.55,38.95,40.58,42.27,42.82,43.19,44.10,46.65,48.11,48.98,49.71,50.78,52.99,56.01,59.72,64.05,69.34,72.06,74.67,77.47,79.73,81.20,82.73,84.55,86.79,89.07,90.97,92.64,94.08,95.05,96.22,97.59,99.19,101.04,103.32,105.97,108.87,112.18,117.31,121.85,125.89,130.65,138.80,142.25,144.18,145.45,146.78,148.12,149.21,150.64,152.57,154.67,155.75,155.66,154.85,154.03,154.14,154.32,156.44,161.22,164.80,168.37,171.06,172.80,174.07,175.83,179.08,183.46,188.30,190.68,193.90,196.85,198.89,199.59,198.47,195.99,192.63,189.11,185.25,181.55,178.44,176.13,173.83,170.58,166.87,162.87,158.61,157.18,155.28,152.68,149.51,146.33,142.65,139.15,136.06,132.83,129.38,126.24,123.40,120.65,117.20,113.59,109.77,105.89,103.60,104.87,106.51,107.64,108.64,108.37,107.10,106.43,108.08,111.63,115.14,118.73,122.29,124.98,126.90,127.22,125.61,121.85,119.89,120.34,122.12,124.20,125.72,127.13,128.55,129.93,131.07,133.06,134.45
