e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,5.33,7.10,8.79,10.14,11.30,12.41,13.48,14.51,15.52,16.46,17.17,17.74,18.45,19.80,22.35,25.58,29.58,34.34,39.67,44.47,49.08,54.56,59.94,62.90,66.00,68.16,69.18,68.99,67.86,66.47,65.49,65.34,66.48,72.25,76.88,79.92,81.82,81.96,80.59,78.27,75.50,72.78,70.27,66.84,62.76,59.13,56.32,53.06,50.17,48.41,46.83,45.67,44.70,43.83,43.05,41.98,40.72,39.23,37.49,35.79,34.05,32.64,31.84,31.99,32.14,32.02,31.71,31.51,30.75,29.36,27.46,25.20,22.36,20.10,18.35,16.98,15.62,14.31,13.08,11.87,10.64
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,4.19,6.17,7.99,9.53,11.06,12.26,13.30,14.30,15.35,16.36,17.37,18.37,19.37,20.17,21.07,22.53,25.04,28.08,31.71,36.04,40.85,44.77,48.63,53.52,58.76,62.46,66.48,69.47,71.37,72.18,71.22,70.60,70.38,70.74,72.23,76.69,80.09,82.30,83.84,82.85,80.89,78.22,75.14,72.19,69.02,65.11,60.82,57.16,54.21,51.33,49.09,47.96,47.05,46.38,45.68,44.87,44.13,43.04,41.48,39.64,37.82,36.05,34.44,33.55,33.59,33.97,34.14,33.94,33.49,33.16,31.85,30.09,27.86,25.17,22.00,19.78,18.13,16.76,15.33,13.98,12.66,11.39,10.19
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.61,4.70,6.76,8.77,10.55,11.81,13.11,14.22,15.22,16.23,17.36,18.62,19.78,20.85,22.13,23.16,24.27,25.77,28.01,30.75,33.59,36.95,40.89,44.54,47.90,52.30,57.38,61.86,66.41,69.91,72.56,74.47,74.05,74.62,75.42,76.40,78.28,81.10,83.02,84.33,85.67,83.43,81.03,78.20,74.89,71.70,67.92,63.65,59.34,55.93,52.80,50.38,48.76,47.96,47.98,47.95,47.42,46.34,45.23,43.99,41.97,39.69,37.95,36.12,34.83,34.66,35.68,36.18,36.25,35.89,35.24,34.61,32.68,30.56,28.05,24.90,21.44,19.41,17.95,16.61,15.15,13.75,12.33,10.97,9.81
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,5.17,7.25,9.15,10.85,12.39,13.84,15.11,16.19,17.20,18.30,20.41,23.83,26.28,27.25,27.64,28.01,28.54,29.62,31.70,34.10,36.52,38.95,41.46,44.67,47.84,52.01,56.87,61.35,65.85,69.53,72.44,74.71,76.50,78.06,79.43,80.73,82.21,84.38,85.76,86.39,86.56,83.68,81.13,78.33,74.99,71.55,68.10,64.19,60.07,56.51,53.19,50.86,49.60,49.31,49.48,49.71,49.38,48.23,46.28,43.58,41.10,39.08,37.63,36.00,35.75,36.41,37.50,38.30,38.30,37.71,36.50,34.49,32.48,30.30,27.64,24.27,20.91,19.05,17.72,16.43,15.02,13.63,12.29,11.05,9.94
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,3.00,5.35,7.59,9.51,11.22,12.75,14.19,15.71,17.06,19.02,21.45,24.09,26.12,29.55,31.85,32.41,32.08,32.09,32.48,33.54,35.58,37.57,39.52,41.31,43.02,45.43,48.11,51.82,56.33,60.81,65.23,69.07,72.21,74.71,77.55,79.86,82.02,84.10,85.74,87.40,88.29,88.28,87.30,84.14,81.35,78.36,74.88,71.24,67.98,64.47,60.82,57.60,54.70,53.14,52.61,52.65,52.53,52.40,51.47,49.48,46.53,42.90,40.25,38.59,37.53,36.64,36.97,37.96,39.19,40.34,40.05,38.89,36.99,34.34,32.19,29.89,27.11,23.68,20.50,18.77,17.51,16.28,15.08,13.90,12.79,11.74,10.74
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,5.23,7.63,9.91,11.54,13.03,14.50,15.96,17.43,18.97,22.53,27.52,32.89,33.98,35.69,36.68,36.57,35.65,35.56,36.17,37.52,39.59,41.14,42.58,43.97,45.36,46.68,48.66,51.73,55.75,60.23,64.56,68.53,71.88,74.53,77.46,80.33,83.48,86.70,88.94,90.21,90.67,90.03,87.94,84.78,81.67,78.32,74.60,70.82,67.62,64.52,61.58,59.10,57.13,56.86,57.36,57.59,56.82,55.82,53.68,50.23,46.15,41.99,39.43,38.22,37.60,37.90,38.42,39.37,40.77,42.31,41.56,39.54,36.85,34.15,31.81,29.34,26.49,23.12,20.18,18.55,17.32,16.15,15.30,14.51,13.73,12.93,12.08
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.43,5.02,7.47,9.65,11.51,13.14,14.63,16.12,17.74,19.65,27.15,32.57,36.37,39.15,39.94,40.65,40.86,40.45,39.48,39.12,40.07,41.95,44.11,45.51,46.62,47.62,48.64,49.76,51.44,53.81,56.86,60.51,64.29,68.15,71.58,74.26,76.95,79.73,83.34,87.44,90.07,91.60,91.83,90.78,88.57,84.87,81.36,77.92,74.43,70.79,67.78,65.33,63.30,61.36,60.45,60.47,60.90,61.12,59.52,56.81,53.52,49.83,45.59,41.76,39.77,39.15,38.93,39.24,39.98,41.15,42.70,44.34,42.66,40.02,37.10,34.16,31.48,28.80,25.94,22.82,20.28,18.93,18.10,17.41,16.56,15.78,15.03,14.29,13.49
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,4.42,7.12,9.47,11.44,13.08,14.71,16.21,18.23,21.19,25.58,34.66,40.19,43.13,44.68,45.20,45.12,44.71,44.02,43.04,42.75,44.08,46.46,48.97,50.32,51.16,51.83,52.56,53.59,55.10,56.93,59.07,61.62,64.70,68.13,71.40,74.07,76.64,79.39,83.41,88.25,91.19,92.95,92.89,91.40,89.15,85.01,81.12,77.56,74.32,71.12,68.50,66.65,65.31,63.85,63.90,64.12,64.16,63.66,61.12,57.33,53.33,49.45,45.35,42.17,40.82,40.75,40.94,41.36,42.25,43.49,44.96,46.32,44.02,40.96,37.89,34.73,31.72,29.00,26.40,23.76,21.38,20.06,19.34,18.83,17.85,17.07,16.32,15.54,14.73
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,6.40,9.10,11.16,12.93,14.62,16.24,17.79,21.01,26.91,36.58,41.15,44.41,47.01,49.26,49.53,48.97,48.11,47.16,46.23,46.48,48.25,51.09,54.27,55.72,56.37,56.79,57.36,58.43,59.91,61.42,62.78,63.85,66.01,68.63,71.38,74.01,76.63,79.43,83.79,89.18,92.32,94.28,93.85,91.86,89.66,85.22,80.96,77.26,74.31,71.95,70.00,68.65,67.71,66.64,67.51,67.82,67.04,64.86,61.23,57.24,53.12,49.10,45.55,43.43,42.84,43.25,43.88,44.54,45.50,46.61,47.67,48.24,45.72,42.57,39.38,36.08,32.74,30.22,28.23,26.36,23.84,22.22,21.20,20.43,19.16,18.39,17.57,16.66,15.75
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,5.58,8.47,10.67,12.55,14.32,16.04,17.66,21.77,28.05,35.28,41.31,44.32,47.13,49.92,52.59,53.42,53.02,52.05,50.95,50.32,51.06,53.48,56.65,59.35,60.91,61.77,62.27,62.71,63.50,64.57,65.70,66.80,67.82,69.10,70.87,73.08,75.58,78.03,81.17,85.40,90.12,92.95,95.28,95.20,93.23,90.49,85.93,81.56,78.09,75.79,74.01,72.48,71.34,70.55,69.93,70.49,70.25,68.55,65.00,60.75,56.56,52.44,48.69,46.18,45.57,45.72,46.30,47.04,47.78,48.61,49.48,50.29,50.67,49.15,46.64,43.28,38.90,35.61,33.10,31.01,28.99,26.57,24.71,23.21,21.84,20.06,18.94,18.02,17.20,16.45
